season,week,date,away_team,home_team,home_score,away_score,home_line_open,home_line_close,home_ml_open,home_ml_close,away_ml_open,away_ml_close,total_open,total_close
2019,13,2019-12-01,TEN,IND,17,31,-3.0,1.0,1.64,1.95,2.35,1.86,43,41.5
2019,13,2019-12-01,TB,JAX,11,28,-1.5,3.0,1.86,2.35,1.95,1.64,49,46.5
2019,13,2019-12-01,PHI,MIA,37,31,7.5,10.0,3.9,4.75,1.27,1.2,46,44.5
2019,13,2019-12-01,GB,NYG,13,31,6.5,6.5,3.45,3.6,1.32,1.31,47,43.5
2019,13,2019-12-01,CLE,PIT,20,13,1.0,1.0,1.95,2,1.86,1.83,40,40
2019,13,2019-12-02,MIN,SEA,37,30,-3.0,-2.5,1.66,1.66,2.2999999999999998,2.2999999999999998,49,48.5
2019,14,2019-12-05,DAL,CHI,31,24,3.0,3.0,2.4,2.5,1.62,1.58,43,43
2019,14,2019-12-08,SEA,LA,28,12,2.5,-1.0,2.2000000000000002,1.83,1.71,2,46.5,47.5
2019,14,2019-12-08,PIT,ARI,17,23,2.5,2.5,2.1,2.1,1.76,1.76,43,43.5
2019,14,2019-12-08,KC,NE,16,23,-3.5,-3.0,1.66,1.62,2.2999999999999998,2.4,50,48.5
2019,14,2019-12-08,TEN,OAK,21,42,3.0,2.5,2.35,2.2999999999999998,1.64,1.66,46.5,47
2019,14,2019-12-08,LAC,JAX,10,45,2.5,3.0,2.2999999999999998,2.5499999999999998,1.66,1.57,43,42
2019,14,2019-12-08,CAR,ATL,40,20,-2.5,-3.5,1.76,1.52,2.1,2.67,48.5,48
2019,14,2019-12-08,BAL,BUF,17,24,6.0,6.0,2.95,3.25,1.42,1.36,43.5,44
2019,14,2019-12-08,CIN,CLE,27,19,-10.5,-6.5,1.26,1.32,4,3.5,43,43.5
2019,14,2019-12-08,WAS,GB,20,15,-13.5,-13.0,1.1200000000000001,1.1100000000000001,6.5,6.75,42,42
2019,14,2019-12-08,DEN,HOU,24,38,-8.0,-8.0,1.27,1.25,3.8,4.2,41,42.5
2019,14,2019-12-08,DET,MIN,20,7,-13.5,-11.5,1.1000000000000001,1.1499999999999999,7.5,5.75,42.5,44
2019,14,2019-12-08,SF,NO,46,48,-3.0,-1.5,1.58,1.8,2.5,2.0499999999999998,45.5,45
2019,14,2019-12-08,MIA,NYJ,22,21,-5.5,-5.0,1.38,1.44,3.15,2.85,44,47
2019,14,2019-12-08,IND,TB,38,35,-3.0,-3.0,1.6,1.58,2.4500000000000002,2.5,48.5,46.5
2019,14,2019-12-09,NYG,PHI,23,17,-8.5,-9.5,1.27,1.23,3.8,4.25,47,45
2019,15,2019-12-12,NYJ,BAL,42,21,-14.5,-17.0,1.1100000000000001,1.08,6.75,8.5,44.5,44
2019,15,2019-12-15,BUF,PIT,10,17,-1.5,-1.0,1.8,1.86,2.0499999999999998,1.95,37,37
2019,15,2019-12-15,LA,DAL,44,21,-2.5,1.0,1.71,1.95,2.2000000000000002,1.86,48,48.5
2019,15,2019-12-15,ATL,SF,22,29,-10.5,-10.0,1.2,1.2,4.75,4.75,46.5,49.5
2019,15,2019-12-15,CLE,ARI,38,24,2.5,3.0,2.15,2.4,1.74,1.62,46.5,49
2019,15,2019-12-15,MIN,LAC,10,39,3.0,1.0,2.35,2,1.64,1.83,45.5,45
2019,15,2019-12-15,JAX,OAK,16,20,-5.5,-6.5,1.4,1.32,3.1,3.5,45.5,46
2019,15,2019-12-15,SEA,CAR,24,30,5.5,6.0,3.05,3.15,1.4,1.38,48.5,48.5
2019,15,2019-12-15,NE,CIN,13,34,10.0,10.5,4.5,5.25,1.22,1.18,40.5,41.5
2019,15,2019-12-15,TB,DET,17,38,3.5,6.0,2.7,3.15,1.5,1.38,47.5,46
2019,15,2019-12-15,CHI,GB,21,13,-4.5,-4.5,1.45,1.45,2.8,2.8,41,41
2019,15,2019-12-15,DEN,KC,23,3,-11.5,-9.0,1.19,1.2,5,4.75,47,43
2019,15,2019-12-15,MIA,NYG,36,20,-3.5,-3.5,1.54,1.54,2.65,2.65,48,46.5
2019,15,2019-12-15,HOU,TEN,21,24,-3.0,-3.0,1.6,1.58,2.4500000000000002,2.5,48.5,50
2019,15,2019-12-15,PHI,WAS,27,37,6.0,6.5,3.3,3.4,1.35,1.33,40,38.5
2019,15,2019-12-16,IND,NO,34,7,-9.0,-8.5,1.27,1.26,3.8,4,45.5,49
2019,16,2019-12-21,LA,SF,34,31,-6.0,-7.0,1.37,1.31,3.2,3.6,46,45.5
2019,16,2019-12-21,BUF,NE,24,17,-6.5,-6.5,1.36,1.34,3.25,3.35,38.5,38.5
2019,16,2019-12-21,HOU,TB,20,23,1.0,3.0,2,2.4,1.83,1.62,53,50.5
2019,16,2019-12-22,KC,CHI,3,26,4.5,7.0,2.85,3.65,1.44,1.3,45,45.5
2019,16,2019-12-22,DAL,PHI,17,9,2.5,2.0,2.25,2.1,1.68,1.76,47.5,46.5
2019,16,2019-12-22,ARI,SEA,13,27,-9.5,-8.0,1.23,1.23,4.25,4.25,50.5,51
2019,16,2019-12-22,DET,DEN,27,17,-6.5,-7.5,1.34,1.27,3.35,3.9,38,40
2019,16,2019-12-22,OAK,LAC,17,24,-5.5,-7.5,1.41,1.27,3,3.8,47,45
2019,16,2019-12-22,JAX,ATL,24,12,-7.0,-7.0,1.3,1.29,3.65,3.7,45.5,48
2019,16,2019-12-22,BAL,CLE,15,31,9.5,10.0,4.75,4.5,1.2,1.22,49,49
2019,16,2019-12-22,CAR,IND,38,6,-6.5,-7.0,1.37,1.33,3.2,3.4,46.5,46.5
2019,16,2019-12-22,CIN,MIA,38,35,-1.0,1.5,1.86,2.0499999999999998,1.95,1.8,46,45
2019,16,2019-12-22,PIT,NYJ,16,10,3.0,3.0,2.4,2.6,1.62,1.55,38.5,36.5
2019,16,2019-12-22,NO,TEN,28,38,1.0,3.0,2.0499999999999998,2.65,1.8,1.54,51,49
2019,16,2019-12-22,NYG,WAS,35,41,-2.5,1.0,1.74,2,2.15,1.83,42,42
2019,16,2019-12-23,GB,MIN,10,23,-4.0,-4.0,1.5,1.47,2.7,2.75,46.5,46.5
2019,17,2019-12-29,SF,SEA,21,26,3.0,3.5,2.2999999999999998,2.5499999999999998,1.66,1.57,48,47
2019,17,2019-12-29,OAK,DEN,16,15,-3.5,-4.5,1.52,1.45,2.67,2.8,42,41
2019,17,2019-12-29,ARI,LA,31,24,-7.0,-7.0,1.29,1.34,3.7,3.35,49,45.5
2019,17,2019-12-29,PIT,BAL,28,10,-1.0,1.0,1.83,2.0499999999999998,2,1.8,40,35
2019,17,2019-12-29,NYJ,BUF,6,13,-1.0,1.0,1.86,1.95,1.95,1.86,37,37
2019,17,2019-12-29,NO,CAR,10,42,13.0,14.0,5.5,6.5,1.1599999999999999,1.1200000000000001,48,44.5
2019,17,2019-12-29,CLE,CIN,33,23,2.5,2.5,2.35,2.15,1.64,1.74,46,43.5
2019,17,2019-12-29,WAS,DAL,47,16,-10.5,-12.5,1.2,1.1499999999999999,4.75,5.75,43.5,47.5
2019,17,2019-12-29,GB,DET,20,23,10.0,13.0,4.75,6,1.2,1.1399999999999999,41.5,44
2019,17,2019-12-29,TEN,HOU,14,35,4.0,10.0,2.8,4.5,1.45,1.22,48,43
2019,17,2019-12-29,IND,JAX,38,20,3.0,5.5,1.9,3.1,1.9,1.4,43,41.5
2019,17,2019-12-29,LAC,KC,31,21,-7.5,-9.5,1.28,1.22,3.75,4.5,47,46
2019,17,2019-12-29,CHI,MIN,19,21,-1.0,4.5,1.83,2.8,2,1.45,37,36
2019,17,2019-12-29,MIA,NE,24,27,-16.5,-17.0,1.07,1.08,9,8.5,43.5,45.5
2019,17,2019-12-29,PHI,NYG,17,34,4.5,3.5,2.85,2.7,1.44,1.5,46,44.5
2019,17,2019-12-29,ATL,TB,22,28,1.0,-1.0,1.9,1.86,1.9,1.95,50,48.5
2019,2,2019-09-12,TB,CAR,14,20,-6.5,-6.5,1.33,1.35,3.4,3.3,51,48
2019,2,2019-09-15,PHI,ATL,24,20,1.0,1.0,1.9,1.95,1.9,1.86,51,53
2019,2,2019-09-15,CHI,DEN,14,16,-1.0,3.0,1.9,2.2999999999999998,1.9,1.66,40.5,40.5
2019,2,2019-09-15,NO,LA,27,9,-3.0,-2.0,1.58,1.74,2.5,2.15,54,52
2019,2,2019-09-15,KC,OAK,10,28,8.0,7.0,4.0999999999999996,3.65,1.25,1.3,52,53
2019,2,2019-09-15,ARI,BAL,23,17,-13.0,-13.0,1.1200000000000001,1.1299999999999999,6.5,6.25,42.5,45.5
2019,2,2019-09-15,SF,CIN,17,41,2.0,-1.0,2.0499999999999998,1.86,1.8,1.95,45,46
2019,2,2019-09-15,LAC,DET,13,10,3.0,1.0,2.35,2,1.64,1.83,47,46.5
2019,2,2019-09-15,MIN,GB,21,16,-3.0,-3.0,1.62,1.6,2.4,2.4500000000000002,45.5,43
2019,2,2019-09-15,JAX,HOU,13,12,-8.0,-7.0,1.23,1.27,4.25,3.8,44.5,43
2019,2,2019-09-15,NE,MIA,0,43,15.0,18.0,10,11,1.06,1.05,47,48.5
2019,2,2019-09-15,BUF,NYG,14,28,2.5,1.0,2.1,2,1.76,1.83,42.5,44.5
2019,2,2019-09-15,SEA,PIT,26,28,-3.5,-4.0,1.52,1.5,2.67,2.7,46.5,47
2019,2,2019-09-15,IND,TEN,17,19,-3.0,-3.5,1.62,1.54,2.4,2.65,44,43.5
2019,2,2019-09-15,DAL,WAS,21,31,4.5,6.0,2.9,3.25,1.43,1.36,44,46
2019,2,2019-09-16,CLE,NYJ,3,23,2.5,6.5,2.1,3.55,1.76,1.31,46,45
2019,3,2019-09-19,TEN,JAX,20,7,2.0,2.0,2.1,2.1,1.76,1.76,40,38
2019,3,2019-09-22,LA,CLE,13,20,2.5,4.0,2.1,2.8,1.76,1.45,51,48
2019,3,2019-09-22,HOU,LAC,20,27,-3.5,-3.0,1.54,1.62,2.65,2.4,48.5,49
2019,3,2019-09-22,NO,SEA,27,33,-5.0,-5.0,1.43,1.4,2.9,3.05,45,44
2019,3,2019-09-22,PIT,SF,24,20,-7.0,-6.0,1.31,1.33,3.55,3.4,44,44.5
2019,3,2019-09-22,NYG,TB,31,32,-6.5,-5.0,1.33,1.4,3.4,3.05,48.5,48
2019,3,2019-09-22,CAR,ARI,20,38,2.5,-2.5,2.2000000000000002,1.68,1.71,2.25,45.5,45.5
2019,3,2019-09-22,CIN,BUF,21,17,-5.0,-6.0,1.4,1.35,3.1,3.3,42,43.5
2019,3,2019-09-22,MIA,DAL,31,6,-20.5,-21.5,1.05,1.02,12.25,16,47.5,46.5
2019,3,2019-09-22,DEN,GB,27,16,-8.0,-7.0,1.3,1.27,3.65,3.9,43.5,41.5
2019,3,2019-09-22,ATL,IND,27,24,-2.5,-1.5,1.76,1.8,2.1,2.0499999999999998,47.5,48
2019,3,2019-09-22,BAL,KC,33,28,-7.0,-5.0,1.34,1.42,3.35,2.95,54.5,52
2019,3,2019-09-22,OAK,MIN,34,14,-7.5,-9.0,1.29,1.22,3.7,4.5,43.5,43.5
2019,3,2019-09-22,NYJ,NE,30,14,-20.5,-21.0,1.05,1.03,12,15.5,46,43
2019,3,2019-09-22,DET,PHI,24,27,-7.5,-4.0,1.29,1.45,3.7,2.8,49,45
2019,3,2019-09-23,CHI,WAS,15,31,4.0,5.0,2.67,3,1.52,1.41,42,41
2019,4,2019-09-26,PHI,GB,27,34,-4.5,-3.5,1.45,1.5,2.8,2.7,47.5,46.5
2019,4,2019-09-29,DAL,NO,12,10,3.0,2.5,2.4500000000000002,2.25,1.6,1.68,46,47
2019,4,2019-09-29,MIN,CHI,16,6,-3.0,-1.0,1.66,1.86,2.2999999999999998,1.95,38,38.5
2019,4,2019-09-29,JAX,DEN,24,26,-3.0,-2.5,1.6,1.68,2.4500000000000002,2.25,38,37.5
2019,4,2019-09-29,SEA,ARI,10,27,4.0,5.5,2.8,3,1.45,1.41,47,48.5
2019,4,2019-09-29,TB,LA,40,55,-10.0,-9.0,1.2,1.22,4.75,4.5,48.5,48.5
2019,4,2019-09-29,TEN,ATL,10,24,-5.0,-3.5,1.43,1.57,2.9,2.5499999999999998,46,46.5
2019,4,2019-09-29,CLE,BAL,25,40,-5.5,-7.0,1.38,1.28,3.15,3.75,46.5,47.5
2019,4,2019-09-29,NE,BUF,10,16,7.5,7.0,3.7,3.65,1.29,1.3,43.5,41.5
2019,4,2019-09-29,KC,DET,30,34,6.5,7.0,3.45,4,1.32,1.26,54,54.5
2019,4,2019-09-29,CAR,HOU,10,16,-4.5,-5.0,1.47,1.4,2.75,3.05,46,47.5
2019,4,2019-09-29,OAK,IND,24,31,-6.5,-6.0,1.33,1.38,3.4,3.15,44.5,46.5
2019,4,2019-09-29,LAC,MIA,10,30,16.5,15.0,8,7.25,1.0900000000000001,1.1000000000000001,45,43.5
2019,4,2019-09-29,WAS,NYG,24,3,-3.0,-3.0,1.68,1.58,2.25,2.5,46.5,48
2019,4,2019-09-30,CIN,PIT,27,3,-4.5,-3.5,1.47,1.54,2.75,2.65,44,45
2019,5,2019-10-03,LA,SEA,30,29,1.0,-1.5,1.9,1.8,1.9,2.0499999999999998,49,48.5
2019,5,2019-10-06,IND,KC,13,19,-10.0,-10.5,1.22,1.1599999999999999,4.5,5.5,57,55.5
2019,5,2019-10-06,GB,DAL,24,34,-4.0,-3.0,1.5,1.54,2.7,2.65,48,46.5
2019,5,2019-10-06,DEN,LAC,13,20,-6.5,-4.5,1.38,1.43,3.15,2.9,44,45.5
2019,5,2019-10-06,JAX,CAR,34,27,-3.5,-3.0,1.54,1.58,2.65,2.5,41,40.5
2019,5,2019-10-06,ARI,CIN,23,26,-4.0,-3.0,1.5,1.6,2.7,2.4500000000000002,48,46.5
2019,5,2019-10-06,ATL,HOU,53,32,-4.5,-4.0,1.44,1.47,2.85,2.75,48.5,49
2019,5,2019-10-06,TB,NO,31,24,-5.5,-3.0,1.38,1.62,3.15,2.4,47,46.5
2019,5,2019-10-06,MIN,NYG,10,28,4.5,5.5,2.9,3,1.43,1.41,45,43.5
2019,5,2019-10-06,CHI,OAK,24,21,5.5,6.5,2.8,3.3,1.45,1.35,41,39.5
2019,5,2019-10-06,NYJ,PHI,31,6,-14.0,-14.0,1.1000000000000001,1.1100000000000001,7.25,7,44.5,43
2019,5,2019-10-06,BAL,PIT,23,26,4.0,3.0,2.75,2.5,1.47,1.58,42.5,44
2019,5,2019-10-06,BUF,TEN,7,14,-2.5,-3.0,1.76,1.57,2.1,2.5499999999999998,38.5,39.5
2019,5,2019-10-06,NE,WAS,7,33,14.5,16.5,6.75,8,1.1100000000000001,1.0900000000000001,46,41.5
2019,5,2019-10-07,CLE,SF,31,3,-3.0,-4.5,1.54,1.45,2.65,2.8,47.5,48
2019,6,2019-10-10,NYG,NE,35,14,-16.5,-16.5,1.1000000000000001,1.08,7.25,8.5,44.5,43
2019,6,2019-10-13,PIT,LAC,17,24,-5.5,-6.0,1.37,1.36,3.2,3.25,43.5,42.5
2019,6,2019-10-13,TEN,DEN,16,0,-2.5,-1.5,1.74,1.83,2.15,2,39.5,41
2019,6,2019-10-13,DAL,NYJ,24,22,8.5,7.0,4.2,3.75,1.25,1.28,43.5,43.5
2019,6,2019-10-13,ATL,ARI,34,33,2.0,3.0,2.1,2.35,1.76,1.64,51,52
2019,6,2019-10-13,SF,LA,7,20,-4.0,-3.0,1.44,1.58,2.85,2.5,48.5,50
2019,6,2019-10-13,CIN,BAL,23,17,-12.0,-10.5,1.18,1.18,5.25,5.25,47.5,46.5
2019,6,2019-10-13,SEA,CLE,28,32,-2.5,-1.0,1.76,1.83,2.1,2,47,45.5
2019,6,2019-10-13,NO,JAX,6,13,1.0,-2.5,1.9,1.66,1.9,2.2999999999999998,45,42.5
2019,6,2019-10-13,HOU,KC,24,31,-7.5,-3.5,1.37,1.5,3.2,2.7,55,54.5
2019,6,2019-10-13,WAS,MIA,16,17,3.5,5.5,2.67,3.05,1.52,1.4,41,42.5
2019,6,2019-10-13,PHI,MIN,38,20,-3.0,-3.5,1.6,1.54,2.4500000000000002,2.65,44,44.5
2019,6,2019-10-13,CAR,TB,26,37,-1.0,2.0,1.86,2.0499999999999998,1.95,1.8,47.5,47.5
2019,6,2019-10-14,DET,GB,23,22,-6.0,-3.5,1.38,1.54,3.15,2.65,46.5,47
2019,7,2019-10-17,KC,DEN,6,30,3.5,3.0,2.5499999999999998,2.35,1.57,1.64,50.5,49.5
2019,7,2019-10-20,PHI,DAL,37,10,-3.0,-3.0,1.66,1.62,2.2999999999999998,2.4,48.5,50
2019,7,2019-10-20,NO,CHI,25,36,-4.0,-4.0,1.52,1.45,2.67,2.8,39.5,37
2019,7,2019-10-20,BAL,SEA,16,30,-3.5,-3.0,1.5,1.64,2.7,2.35,50,48.5
2019,7,2019-10-20,LAC,TEN,23,20,-2.5,-2.5,1.76,1.66,2.1,2.2999999999999998,40.5,42.5
2019,7,2019-10-20,LA,ATL,10,37,3.0,3.0,2.35,2.5499999999999998,1.64,1.57,53,54.5
2019,7,2019-10-20,MIA,BUF,31,21,-16.5,-17.0,1.1000000000000001,1.07,7.25,9,39.5,42.5
2019,7,2019-10-20,JAX,CIN,17,27,3.0,4.0,2.4,2.7,1.62,1.5,44.5,44
2019,7,2019-10-20,MIN,DET,30,42,-1.0,2.5,1.83,2.2000000000000002,2,1.71,44,43.5
2019,7,2019-10-20,OAK,GB,42,24,-7.0,-5.5,1.32,1.4,3.45,3.1,46.5,47.5
2019,7,2019-10-20,HOU,IND,30,23,-1.0,-1.0,1.76,1.83,2.1,2,49,46.5
2019,7,2019-10-20,ARI,NYG,21,27,-2.5,-3.5,1.66,1.52,2.2999999999999998,2.67,49.5,50
2019,7,2019-10-20,SF,WAS,0,9,9.5,10.0,4.25,4.75,1.23,1.2,42.5,39
2019,7,2019-10-21,NE,NYJ,0,33,9.5,10.0,4.5,4.25,1.22,1.23,43,43
2019,8,2019-10-24,WAS,MIN,19,9,-15.5,-16.5,1.1100000000000001,1.08,7,8.5,41,42
2019,8,2019-10-27,GB,KC,24,31,3.0,5.0,2.5,3.05,1.58,1.4,48,47.5
2019,8,2019-10-27,DEN,IND,15,13,-6.5,-6.0,1.35,1.38,3.3,3.15,44,42
2019,8,2019-10-27,CLE,NE,27,13,-10.5,-10.0,1.22,1.22,4.5,4.5,46.5,43
2019,8,2019-10-27,CAR,SF,51,13,-5.5,-4.0,1.41,1.44,3,2.85,41.5,40.5
2019,8,2019-10-27,SEA,ATL,20,27,6.5,7.5,3.5,3.8,1.32,1.27,53,48.5
2019,8,2019-10-27,PHI,BUF,13,31,-1.0,-1.0,1.8,1.86,2.0499999999999998,1.95,42,39.5
2019,8,2019-10-27,LAC,CHI,16,17,-5.5,-3.5,1.41,1.52,3,2.67,40.5,41
2019,8,2019-10-27,NYG,DET,31,26,-7.0,-6.5,1.32,1.36,3.45,3.25,49,49
2019,8,2019-10-27,OAK,HOU,27,24,-7.0,-6.0,1.34,1.37,3.35,3.2,50,52
2019,8,2019-10-27,NYJ,JAX,29,15,-4.5,-6.5,1.45,1.31,2.8,3.6,41,40
2019,8,2019-10-27,CIN,LA,24,10,-12.5,-12.0,1.1599999999999999,1.1399999999999999,5.5,6,48.5,48.5
2019,8,2019-10-27,ARI,NO,31,9,-9.5,-12.5,1.22,1.1499999999999999,4.5,5.75,48,48
2019,8,2019-10-27,TB,TEN,27,23,-2.5,-2.0,1.74,1.8,2.15,2.0499999999999998,46.5,45.5
2019,8,2019-10-28,MIA,PIT,27,14,-14.5,-14.0,1.1200000000000001,1.1200000000000001,6.5,6.5,43,44
2019,9,2019-10-31,SF,ARI,25,28,8.0,10.0,3.9,4.75,1.27,1.2,44,43
2019,9,2019-11-03,NE,BAL,37,20,3.5,3.0,2.7,2.4500000000000002,1.5,1.6,44.5,44.5
2019,9,2019-11-03,CLE,DEN,24,19,-1.5,4.0,1.76,2.7,2.1,1.5,43,39
2019,9,2019-11-03,GB,LAC,26,11,3.0,4.0,2.4,2.75,1.62,1.47,46,50
2019,9,2019-11-03,DET,OAK,31,24,-2.0,-2.5,1.74,1.68,2.15,2.25,51.5,51
2019,9,2019-11-03,TB,SEA,40,34,-6.5,-4.0,1.35,1.45,3.3,2.8,53.5,51
2019,9,2019-11-03,WAS,BUF,24,9,-10.0,-10.5,1.22,1.18,4.5,5.25,36.5,37
2019,9,2019-11-03,TEN,CAR,30,20,-3.5,-3.5,1.54,1.55,2.65,2.6,41,43
2019,9,2019-11-03,MIN,KC,26,23,3.5,5.5,2.7,3,1.5,1.41,47,45.5
2019,9,2019-11-03,NYJ,MIA,26,18,5.5,3.0,2.8,2.5499999999999998,1.45,1.57,41,42.5
2019,9,2019-11-03,CHI,PHI,22,14,-5.0,-5.0,1.43,1.41,2.9,3,44,41
2019,9,2019-11-03,IND,PIT,26,24,1.0,-1.0,1.95,1.8,1.86,2.0499999999999998,43.5,40
2019,9,2019-11-03,HOU,JAX,3,26,2.5,-1.0,2.2000000000000002,1.86,1.71,1.95,47,46
2019,9,2019-11-04,DAL,NYG,18,37,7.0,6.5,3.8,3.5,1.27,1.32,48.5,48.5
2020,1,2020-09-10,HOU,KC,34,20,-10.0,-9.0,1.2,1.23,4.75,4.25,55,54
2020,1,2020-09-13,DAL,LA,20,17,2.5,2.0,2.15,2.15,1.74,1.74,50,51.5
2020,1,2020-09-13,TB,NO,34,23,-4.0,-3.5,1.47,1.55,2.75,2.6,49.5,47.5
2020,1,2020-09-13,ARI,SF,20,24,-8.0,-6.5,1.28,1.33,3.75,3.4,46,48
2020,1,2020-09-13,LAC,CIN,13,16,3.0,3.0,2.4500000000000002,2.2999999999999998,1.6,1.66,44.5,41.5
2020,1,2020-09-13,SEA,ATL,25,38,1.0,1.0,2,2,1.83,1.83,49,49
2020,1,2020-09-13,CLE,BAL,38,6,-8.5,-7.0,1.25,1.29,4.2,3.7,48.5,47.5
2020,1,2020-09-13,NYJ,BUF,27,17,-6.0,-6.5,1.38,1.33,3.15,3.4,40,39.5
2020,1,2020-09-13,LV,CAR,30,34,1.0,3.0,2,2.2999999999999998,1.83,1.66,47,48
2020,1,2020-09-13,CHI,DET,23,27,-1.5,-2.5,1.8,1.71,2.0499999999999998,2.2000000000000002,44,42.5
2020,1,2020-09-13,IND,JAX,27,20,7.0,8.0,3.6,4.25,1.31,1.23,46,45
2020,1,2020-09-13,GB,MIN,34,43,-3.5,-2.5,1.57,1.71,2.5499999999999998,2.2000000000000002,46.5,44.5
2020,1,2020-09-13,MIA,NE,21,11,-6.5,-7.0,1.36,1.31,3.25,3.6,43.5,41.5
2020,1,2020-09-13,PHI,WAS,27,17,6.5,5.0,3.2,2.95,1.37,1.42,45,42
2020,1,2020-09-14,TEN,DEN,14,16,-2.0,3.0,1.76,2.4,2.1,1.62,42,41
2020,1,2020-09-14,PIT,NYG,16,26,4.0,5.5,2.6,3.1,1.55,1.4,48,45
2020,10,2020-11-12,IND,TEN,17,34,-2.5,-1.0,1.74,1.9,2.15,1.9,50,48.5
2020,10,2020-11-15,BAL,NE,23,17,6.5,7.0,3.55,3.65,1.31,1.3,41,43.5
2020,10,2020-11-15,SEA,LA,23,16,-1.0,-3.0,1.83,1.68,2,2.25,56,54.5
2020,10,2020-11-15,SF,NO,27,13,-9.5,-9.5,1.23,1.23,4.25,4.25,50.5,49.5
2020,10,2020-11-15,BUF,ARI,32,30,-2.0,-2.5,1.8,1.71,2.0499999999999998,2.2000000000000002,53.5,56
2020,10,2020-11-15,DEN,LV,37,12,-4.5,-3.5,1.45,1.52,2.8,2.67,50.5,50.5
2020,10,2020-11-15,LAC,MIA,29,21,-2.5,-2.0,1.71,1.8,2.2000000000000002,2.0499999999999998,50,48.5
2020,10,2020-11-15,TB,CAR,23,46,6.0,6.0,3.15,3.2,1.38,1.37,50.5,51
2020,10,2020-11-15,HOU,CLE,10,7,-2.5,-4.0,1.66,1.5,2.2999999999999998,2.7,54,45.5
2020,10,2020-11-15,WAS,DET,30,27,-3.0,-3.0,1.57,1.57,2.5499999999999998,2.5499999999999998,46,46
2020,10,2020-11-15,JAX,GB,24,20,-13.5,-14.0,1.1000000000000001,1.1000000000000001,7.25,7.5,53.5,47.5
2020,10,2020-11-15,PHI,NYG,27,17,3.0,4.0,2.4,2.75,1.62,1.47,42,44.5
2020,10,2020-11-15,CIN,PIT,36,10,-9.0,-7.0,1.25,1.31,4.2,3.6,47.5,46.5
2020,10,2020-11-16,MIN,CHI,13,19,2.5,3.0,2.25,2.5499999999999998,1.68,1.57,44.5,43.5
2020,11,2020-11-19,ARI,SEA,28,21,-3.5,-3.0,1.52,1.62,2.67,2.4,57.5,57.5
2020,11,2020-11-22,KC,LV,31,35,7.0,7.5,3.65,3.8,1.3,1.27,55,57
2020,11,2020-11-22,GB,IND,34,31,-2.0,-1.5,1.8,1.8,2.0499999999999998,2.0499999999999998,49.5,51.5
2020,11,2020-11-22,DAL,MIN,28,31,-7.0,-7.0,1.28,1.3,3.75,3.65,48,48.5
2020,11,2020-11-22,MIA,DEN,20,13,2.5,3.5,2.2999999999999998,2.6,1.66,1.55,44.5,46
2020,11,2020-11-22,NYJ,LAC,34,28,-10.0,-9.5,1.25,1.22,4.2,4.5,47,46.5
2020,11,2020-11-22,TEN,BAL,24,30,-6.5,-6.0,1.34,1.37,3.35,3.2,49,50
2020,11,2020-11-22,DET,CAR,20,0,1.5,1.5,2.0499999999999998,2.0499999999999998,1.8,1.8,46.5,46.5
2020,11,2020-11-22,PHI,CLE,22,17,-3.0,-3.0,1.54,1.71,2.65,2.2000000000000002,45.5,47
2020,11,2020-11-22,NE,HOU,27,20,2.5,2.5,2.2000000000000002,2.15,1.71,1.74,47.5,49
2020,11,2020-11-22,PIT,JAX,3,27,10.0,10.5,4.5,5,1.22,1.19,46,46
2020,11,2020-11-22,ATL,NO,24,9,-5.0,-3.5,1.43,1.52,2.9,2.67,51,49
2020,11,2020-11-22,CIN,WAS,20,9,-1.0,-1.5,1.83,1.83,2,2,46,47
2020,11,2020-11-23,LA,TB,24,27,-3.5,-4.5,1.55,1.47,2.6,2.75,49,48
2020,12,2020-11-26,WAS,DAL,16,41,-3.0,-3.0,1.66,1.66,2.2999999999999998,2.2999999999999998,48,46
2020,12,2020-11-26,HOU,DET,25,41,2.5,3.0,2.1,2.5,1.76,1.58,51,51
2020,12,2020-11-29,CHI,GB,41,25,-8.5,-9.5,1.23,1.23,4.25,4.25,45,44
2020,12,2020-11-29,KC,TB,24,27,3.5,3.5,2.67,2.65,1.52,1.54,56,56
2020,12,2020-11-29,NO,DEN,3,31,6.0,14.5,3.15,8.5,1.38,1.08,46,36.5
2020,12,2020-11-29,SF,LA,20,23,-7.0,-6.5,1.31,1.34,3.6,3.35,45,44.5
2020,12,2020-11-29,LV,ATL,43,6,3.0,3.0,2.4,2.5,1.62,1.58,55.5,53.5
2020,12,2020-11-29,LAC,BUF,27,17,-5.5,-4.5,1.4,1.45,3.05,2.8,52.5,52
2020,12,2020-11-29,NYG,CIN,17,19,4.0,6.0,2.95,3.25,1.42,1.36,43.5,44.5
2020,12,2020-11-29,TEN,IND,26,45,-4.0,-3.0,1.5,1.62,2.7,2.4,51,51.5
2020,12,2020-11-29,CLE,JAX,25,27,6.5,7.0,3.3,3.6,1.35,1.31,46.5,48.5
2020,12,2020-11-29,CAR,MIN,28,27,-4.5,-3.0,1.44,1.62,2.85,2.4,48.5,50
2020,12,2020-11-29,ARI,NE,20,17,2.5,2.0,2.2000000000000002,2.1,1.71,1.76,49.5,49
2020,12,2020-11-29,MIA,NYJ,3,20,7.0,7.0,3.45,3.55,1.32,1.31,46,44.5
