Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
206,5181642164,tomkriger,0,127.4,1B Jake Bauers 2B Brice Turang 3B Kyle Karros C William Contreras OF Christian Yelich OF Mauricio Dubon OF Garrett Mitchell P Jesus Luzardo P Sonny Gray SS Jorge Mateo,,Jo Adell,OF,0.79%,2
207,5181783579,freedom2dfs,0,127.2,1B Freddie Freeman 2B Romy Gonzalez 3B Max Muncy C Connor Wong OF Christian Yelich OF Ceddanne Rafaela OF Owen Caissie P Sonny Gray P Sean Burke SS Mookie Betts,,Nick Loftin,3B,0.67%,5
207,5181945647,pbrk11,0,127.2,1B Jake Bauers 2B Romy Gonzalez 3B Joey Ortiz C William Contreras OF Christian Yelich OF Lawrence Butler OF Garrett Mitchell P Yoshinobu Yamamoto P Brandon Woodruff SS Willy Adames,,Fernando Tatis Jr.,OF,0.67%,8
209,5181855688,Appleballs7,0,127.15,1B Kyle Stowers 2B Romy Gonzalez 3B Caleb Durbin C Carter Jensen OF Griffin Conine OF Mauricio Dubon OF Starling Marte P Chris Sale P Sonny Gray SS Otto Lopez,,Tyler Tolbert,SS,0.67%,16
210,5182050058,dgrahamtastic,0,127.05,1B Freddie Freeman 2B Nico Hoerner 3B Alex Bregman C William Contreras OF Andy Pages OF Victor Bericoto OF Michael Conforto P Yoshinobu Yamamoto P Sean Burke SS Joey Ortiz,,Junior Perez,OF,0.67%,0
211,5181690876,mommaboy,0,126.85,1B Kyle Stowers 2B Luis Arraez 3B Kyle Karros C Connor Wong OF Jac Caglianone OF Cole Carrigg OF Owen Caissie P Yoshinobu Yamamoto P Michael Wacha SS Brayan Rocchio,,Troy Johnston,OF,0.67%,2
212,5181824893,Dbreak,0,126.8,1B Rafael Devers 2B Luis Arraez 3B Javier Sanoja C Hunter Feduccia OF Andy Pages OF Kyle Stowers OF Lane Thomas P Jesus Luzardo P Sean Burke SS Mookie Betts,,Nolan Schanuel,1B,0.67%,0
212,5181857291,bdcook2,0,126.8,1B Willson Contreras 2B Romy Gonzalez 3B Eugenio Suarez C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF TJ Friedl P Hunter Greene P Sonny Gray SS Elly De La Cruz,,Tommy Troy,OF,0.67%,0
214,5181635549,flatliners2134,0,126.4,1B Rafael Devers 2B Andruw Monasterio 3B Caleb Durbin C Liam Hicks OF Casey Schmitt OF Jung Hoo Lee OF Heliot Ramos P Jesus Luzardo P Sonny Gray SS Willy Adames,,Aaron Civale,P,0.67%,9.7
214,5181887463,alleghenyarrowheads,0,126.4,1B Jake Bauers 2B Brice Turang 3B Kyle Karros C Liam Hicks OF Owen Caissie OF Victor Bericoto OF Garrett Mitchell P Jesus Luzardo P Sonny Gray SS Willy Adames,,Leody Taveras,OF,0.67%,4
216,5181703828,rajonrondough,0,126.35,1B Rafael Devers 2B Romy Gonzalez 3B Caleb Durbin C Liam Hicks OF Kyle Stowers OF Heliot Ramos OF Lawrence Butler P Parker Messick P Sonny Gray SS Willy Adames,,Richie Palacios,2B,0.67%,26
216,5181855469,Jkaz3282,0,126.35,1B Rafael Devers 2B Ozzie Albies 3B Austin Riley C Ivan Herrera OF Heliot Ramos OF Mauricio Dubon OF Kahlil Watson P Parker Messick P Sonny Gray SS Casey Schmitt,,Willi Castro,2B,0.67%,0
216,5181901716,jlee7337,0,126.35,1B Pete Alonso 2B Willi Castro 3B Blaze Alexander C Samuel Basallo OF Leody Taveras OF Colton Cowser OF Gabriel Rincones Jr. P Parker Messick P Sonny Gray SS Trea Turner,,Mickey Moniak,OF,0.67%,0
216,5182118034,TRGRenegades,0,126.35,1B Bryce Eldridge 2B Javier Sanoja 3B Caleb Durbin C Joe Mack OF Kyle Stowers OF Jake McCarthy OF Cole Carrigg P Hunter Greene P Brandon Woodruff SS Willy Adames,,Heriberto Hernandez,OF,0.56%,2
220,5181805702,kk1118,0,126.3,1B Bryce Eldridge 2B Luis Arraez 3B Alec Bohm C J.T. Realmuto OF Casey Schmitt OF Heliot Ramos OF Sal Frelick P Hunter Brown P Shota Imanaga SS Willy Adames,,Manny Machado,3B,0.56%,0
220,5181958824,mjikard,0,126.3,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Connor Wong OF Juan Soto OF Michael Harris II OF Starling Marte P Michael Wacha P Sandy Alcantara SS Francisco Lindor,,Tyler Tolbert,OF,0.45%,16
222,5181704692,Scorpo1,0,126.2,1B Rafael Devers 2B Romy Gonzalez 3B Alex Bregman C Samuel Basallo OF Pete Crow-Armstrong OF Heliot Ramos OF Cole Carrigg P Sonny Gray P Shota Imanaga SS Dansby Swanson,,Mark Vientos,1B,0.45%,19
222,5181939452,TY54321,0,126.2,1B Nick Kurtz 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Liam Hicks OF Kyle Stowers OF Cole Carrigg OF Josh Lowe P Parker Messick P Sean Sullivan SS Otto Lopez,,Ty France,1B,0.45%,0
224,5182121609,SirMayhem,0,126.15,1B Jake Bauers 2B Romy Gonzalez 3B Caleb Durbin C Liam Hicks OF Mauricio Dubon OF Garrett Mitchell OF Michael Conforto P Chris Sale P Sonny Gray SS Otto Lopez,,Bobby Witt Jr.,SS,0.45%,0
225,5181850758,REINY66,0,126,1B Nathaniel Lowe 2B Ozzie Albies 3B Alec Bohm C Joe Mack OF Owen Caissie OF Henry Bolte OF Victor Bericoto P Chris Sale P Yoshinobu Yamamoto SS Brayan Rocchio,,Sean Sullivan,P,0.45%,-0.25
226,5181720688,maltesefalcon,0,125.95,1B Miguel Vargas 2B Ketel Marte 3B Junior Caminero C Hunter Goodman OF Mauricio Dubon OF Kahlil Watson OF Isaac Collins P Sean Burke P Brandon Young SS Francisco Lindor,,Spencer Steer,1B,0.45%,7
226,5181813159,markries,0,125.95,1B Rafael Devers 2B Ozzie Albies 3B Austin Riley C Jose Trevino OF Pete Crow-Armstrong OF Victor Bericoto OF Garrett Mitchell P Jesus Luzardo P Brandon Woodruff SS Mookie Betts,,Tyrone Taylor,OF,0.34%,16
228,5181745974,Stephentider,0,125.75,1B Rafael Devers 2B Ozzie Albies 3B Austin Riley C Jonah Heim OF Jac Caglianone OF Michael Harris II OF Cedric Mullins P Parker Messick P Sean Burke SS Casey Schmitt,,Wade Meckler,OF,0.34%,3
228,5181748409,lilrotor,0,125.75,1B Bryce Eldridge 2B Nico Hoerner 3B Isaac Paredes C J.T. Realmuto OF Teoscar Hernandez OF Cole Carrigg OF Kahlil Watson P Chris Sale P Jesus Luzardo SS Francisco Lindor,,Donovan Walton,2B,0.34%,5
230,5181810314,kldawg72179,0,125.65,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Drake Baldwin OF Ian Happ OF Seiya Suzuki OF Mauricio Dubon P Yoshinobu Yamamoto P Sonny Gray SS Andruw Monasterio,,Nick Allen,SS,0.34%,11
231,5181794260,Vbmonarch,0,125.4,1B Freddie Freeman 2B Romy Gonzalez 3B Caleb Durbin C Dalton Rushing OF Brandon Marsh OF Ceddanne Rafaela OF Gabriel Rincones Jr. P Yoshinobu Yamamoto P Brandon Young SS Mookie Betts,,Tyler Stephenson,C,0.34%,0
231,5181946186,slicknative,0,125.4,1B Kyle Stowers 2B Javier Sanoja 3B Joshua Kuroda-Grauer C Joe Mack OF Kyle Tucker OF Jakob Marsee OF Griffin Conine P Jesus Luzardo P Sonny Gray SS Mookie Betts,,Nelson Velazquez,OF,0.34%,0
231,5182029430,jmc2501,0,125.4,1B Alec Burleson 2B JJ Wetherholt 3B Caleb Durbin C Ivan Herrera OF Jordan Walker OF Jung Hoo Lee OF Colton Cowser P Jesus Luzardo P Sonny Gray SS Masyn Winn,,Ildemaro Vargas,2B,0.34%,7
234,5181753230,seanhackbarth,0,125.35,1B Rafael Devers 2B Jake Cronenworth 3B Denzer Guzman C Liam Hicks OF Christian Yelich OF Kyle Stowers OF Garrett Mitchell P Parker Messick P Sonny Gray SS Willy Adames,,Sam Antonacci,OF,0.34%,0
235,5181745590,heathie512,0,125.2,1B Willson Contreras 2B Romy Gonzalez 3B Caleb Durbin C Samuel Basallo OF Jake Bauers OF Ceddanne Rafaela OF Garrett Mitchell P Yoshinobu Yamamoto P Parker Messick SS Andruw Monasterio,,Fernando Tatis Jr.,2B,0.34%,8
235,5182105375,motown22,0,125.2,1B Willson Contreras 2B Jeff McNeil 3B Zack Gelof C Eric Haase OF Jake Bauers OF Ceddanne Rafaela OF Cole Carrigg P Sonny Gray P Sean Burke SS Mookie Betts,,Bo Bichette,3B,0.34%,5
237,5181649134,Albqhokie,0,125.15,1B Willson Contreras 2B Romy Gonzalez 3B Joshua Kuroda-Grauer C Connor Wong OF Jung Hoo Lee OF Heliot Ramos OF Henry Bolte P Chris Sale P Sonny Gray SS Willy Adames,,Gary Sanchez,C,0.34%,0
237,5181902453,Gaebelj,0,125.15,1B Kyle Stowers 2B Luis Arraez 3B Javier Sanoja C Liam Hicks OF Casey Schmitt OF Heliot Ramos OF Owen Caissie P Sean Burke P Sean Manaea SS Willy Adames,,Jonny DeLuca,OF,0.34%,29
237,5181923387,hopp365,0,125.15,1B Romy Gonzalez 2B Travis Bazzana 3B Miguel Vargas C Liam Hicks OF Heliot Ramos OF Ceddanne Rafaela OF Chase DeLauter P Sonny Gray P Merrill Kelly SS Otto Lopez,,Rhys Hoskins,1B,0.34%,0
240,5181927764,rdm1173,0,124.95,1B Liam Hicks 2B Luis Arraez 3B Alec Bohm C Joe Mack OF Jung Hoo Lee OF Owen Caissie OF Cam Smith P Chris Sale P Robbie Ray SS Otto Lopez,,Tristan Peters,OF,0.34%,12
241,5181767141,Carolinareaper007,0,124.8,1B Kyle Stowers 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Joe Mack OF Heliot Ramos OF Griffin Conine OF Garrett Mitchell P Hunter Greene P Sonny Gray SS Otto Lopez,,Carson Benge,OF,0.34%,3
241,5181801263,gcrump23,0,124.8,1B Liam Hicks 2B Xavier Edwards 3B Eugenio Suarez C Connor Wong OF Kyle Stowers OF Heliot Ramos OF Owen Caissie P Jesus Luzardo P Sean Burke SS Zach Neto,,Kyle Teel,C,0.34%,3
243,5181643232,sportsfanatic89,0,124.75,1B Kyle Stowers 2B Andruw Monasterio 3B Kyle Karros C Joe Mack OF Tyler Freeman OF Heliot Ramos OF Lawrence Butler P Chris Sale P Jesus Luzardo SS Willy Adames,,Jac Caglianone,1B,0.22%,0
243,5181849082,ronserr,0,124.75,1B Matt Olson 2B Ozzie Albies 3B Daniel Schneemann C Joe Mack OF Michael Harris II OF Mauricio Dubon OF Garrett Mitchell P Chris Sale P Jesus Luzardo SS Dansby Swanson,,Michael Massey,2B,0.22%,0
243,5182109544,chr8848,0,124.75,1B Nick Kurtz 2B Xavier Edwards 3B Jose Fermin C Joe Mack OF Kyle Stowers OF Owen Caissie OF Lawrence Butler P Brandon Woodruff P Sean Burke SS Otto Lopez,,Esteury Ruiz,OF,0.22%,0
246,5181839032,nwspring52,0,124.6,1B Kyle Stowers 2B Jose Fermin 3B Caleb Durbin C Dalton Rushing OF Yordan Alvarez OF Andy Pages OF Teoscar Hernandez P Sonny Gray P Robbie Ray SS Casey Schmitt,,Drew Romo,C,0.22%,7
247,5181876928,a_brech,0,124.4,1B Jonathan Aranda 2B Bryson Stott 3B Austin Riley C Samuel Basallo OF Jordan Walker OF Tommy Edman OF Chase DeLauter P Jesus Luzardo P Sonny Gray SS Masyn Winn,,Nick Fortes,C,0.22%,0
248,5181961008,tdquick,0,124.35,1B Alec Burleson 2B Bryson Stott 3B Eugenio Suarez C Liam Hicks OF Kyle Stowers OF Cole Carrigg OF LaMonte Wade Jr. P Drew Rasmussen P Sonny Gray SS Brayan Rocchio,,Nick Castellanos,OF,0.22%,0
248,5182024219,FantasyCrusader,0,124.35,1B Bryce Harper 2B Romy Gonzalez 3B Alec Bohm C Samuel Basallo OF Brandon Marsh OF Justin Crawford OF Gabriel Rincones Jr. P Parker Messick P Sonny Gray SS Bobby Witt Jr.,,Edouard Julien,2B,0.22%,0
250,5181922805,smoothmomentum,0,124.2,1B Rafael Devers 2B Luis Arraez 3B Kyle Karros C J.T. Realmuto OF Mickey Moniak OF Wilyer Abreu OF Victor Bericoto P Sonny Gray P Sean Burke SS Mookie Betts,,Max Muncy,3B,0.22%,0
251,5181916772,Cathyrules1,0,123.75,1B Christian Walker 2B Tommy Edman 3B Denzer Guzman C Yainer Diaz OF Yordan Alvarez OF Jorge Soler OF Jo Adell P Chris Sale P Jesus Luzardo SS Brayan Rocchio,,Miguel Andujar,3B,0.22%,0
252,5181901409,atjones4,0,123.7,1B Bryce Harper 2B Alex Freeland 3B Austin Riley C Jose Trevino OF Kyle Stowers OF Jonny DeLuca OF Lane Thomas P Chris Sale P Parker Messick SS Dansby Swanson,,Colson Montgomery,SS,0.22%,21
253,5181945934,Peezy16,0,123.65,1B Jake Bauers 2B Brice Turang 3B Max Muncy C Connor Wong OF Kyle Stowers OF Garrett Mitchell OF Lane Thomas P Yoshinobu Yamamoto P Sonny Gray SS Andruw Monasterio,,Miguel Rojas,SS,0.22%,0
254,5181584044,Bigron7,0,123.55,1B Romy Gonzalez 2B Brice Turang 3B Eugenio Suarez C Eric Haase OF Pete Crow-Armstrong OF Casey Schmitt OF Tyrone Taylor P Chris Sale P Sean Burke SS Andruw Monasterio,,Noelvi Marte,OF,0.22%,0
254,5181725468,milligolf,0,123.55,1B Nick Kurtz 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Carlos Cortes OF Lawrence Butler OF Gabriel Rincones Jr. P Chris Sale P Sean Burke SS Trea Turner,,A.J. Ewing,OF,0.22%,0
256,5181388691,Cfw828,0,123.5,1B Nathaniel Lowe 2B Romy Gonzalez 3B Isaac Paredes C Ivan Herrera OF Yordan Alvarez OF Tommy Edman OF Mauricio Dubon P Hunter Brown P Jesus Luzardo SS Jorge Mateo,,Brett Baty,3B,0.11%,5
257,5181931434,Goatradamus,0,123.4,1B Sal Stewart 2B Jose Altuve 3B Isaac Paredes C Samuel Basallo OF Andy Pages OF Jake Bauers OF Brandon Marsh P Jesus Luzardo P Sonny Gray SS Jorge Mateo,,Moises Ballesteros,C,0.11%,0
258,5181960430,WHITGAR,0,123.35,1B Freddie Freeman 2B Alex Freeland 3B Austin Riley C Jonah Heim OF Casey Schmitt OF Tommy Edman OF Mauricio Dubon P Brandon Woodruff P Sonny Gray SS Mookie Betts,,Patrick Bailey,C,0.11%,0
258,5182057239,billythekid29,0,123.35,1B Matt Olson 2B Anthony Seigler 3B Caleb Durbin C Liam Hicks OF Heliot Ramos OF Ceddanne Rafaela OF Victor Bericoto P Brandon Woodruff P Sonny Gray SS Otto Lopez,,Ben Williamson,SS,0.11%,0
260,5181632068,krbrownsr,0,122.8,1B Michael Busch 2B Brice Turang 3B Joey Ortiz C William Contreras OF Christian Yelich OF Jakob Marsee OF Sal Frelick P Jesus Luzardo P Sean Burke SS Elly De La Cruz,,Sung-Mun Song,2B,0.11%,0
260,5182013997,Cotton112,0,122.8,1B Kyle Stowers 2B Romy Gonzalez 3B Eugenio Suarez C Liam Hicks OF Heliot Ramos OF Garrett Mitchell OF Nate Eaton P Hunter Greene P Sonny Gray SS Willy Adames,,Tomoyuki Sugano,P,0.11%,0
260,5182060665,cookiemonsterules,0,122.8,1B Freddie Freeman 2B Romy Gonzalez 3B Caleb Durbin C Dalton Rushing OF Andy Pages OF Tommy Edman OF Henry Bolte P Jesus Luzardo P Sean Burke SS Mookie Betts,,Eric Wagaman,1B,0.11%,5
263,5182039921,Davidstillwell,0,122.75,1B Rafael Devers 2B Romy Gonzalez 3B Caleb Durbin C Liam Hicks OF Kyle Stowers OF Lawrence Butler OF Cam Smith P Chris Sale P Jesus Luzardo SS Willy Adames,,Luisangel Acuna,SS,0.11%,3
264,5181802310,RacingPrez,0,122.6,1B Rafael Devers 2B Jackson Holliday 3B Austin Riley C Samuel Basallo OF Pete Crow-Armstrong OF Kyle Tucker OF Garrett Mitchell P Sonny Gray P Robbie Ray SS Gunnar Henderson,,Dylan Beavers,OF,0.11%,0
265,5181777348,timmort2,0,122.4,1B Rafael Devers 2B Jake Cronenworth 3B Kyle Karros C Adley Rutschman OF Casey Schmitt OF Tyler Freeman OF Heliot Ramos P Jesus Luzardo P Sonny Gray SS Willy Adames,,Miguel Andujar,OF,0.11%,0
265,5181886565,Howardthedog,0,122.4,1B Rafael Devers 2B Xavier Edwards 3B Daniel Schneemann C Joe Mack OF Heliot Ramos OF Griffin Conine OF Owen Caissie P Jesus Luzardo P Sonny Gray SS Otto Lopez,,Drew Cavanaugh,C,0.11%,0
265,5181917231,Webrin,0,122.4,1B Freddie Freeman 2B Tommy Edman 3B Max Muncy C Dalton Rushing OF Kyle Tucker OF Mauricio Dubon OF TJ Friedl P Jesus Luzardo P Sonny Gray SS Jorge Mateo,,Mickey Gasper,C,0.11%,0
268,5182038418,ethpix,0,122.2,1B Matt Olson 2B Brice Turang 3B Caleb Durbin C Jose Trevino OF Kyle Schwarber OF Andy Pages OF Garrett Mitchell P Sonny Gray P Sean Burke SS Francisco Lindor,,Blaze Jordan,3B,0.11%,0
269,5181643205,Sammy.Boy,0,122.15,1B Rafael Devers 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Heliot Ramos OF Lawrence Butler OF Gabriel Rincones Jr. P Chris Sale P Sonny Gray SS Trea Turner,,Gabriel Arias,3B,0.11%,2
270,5181655227,AverillsAvengers,0,122,1B Romy Gonzalez 2B Jose Altuve 3B Joshua Kuroda-Grauer C Joey Bart OF Casey Schmitt OF Tommy Edman OF Jorge Soler P Chris Sale P Yoshinobu Yamamoto SS Zach Neto,,Drew Gilbert,OF,0.11%,0
271,5181865921,jabbo123,0,121.9,1B Rafael Devers 2B Luis Arraez 3B Javier Sanoja C Liam Hicks OF Kyle Stowers OF Jakob Marsee OF Owen Caissie P Sandy Alcantara P Robbie Ray SS Casey Schmitt,,Matt Chapman,3B,0.11%,0
272,5181640098,Nick628,0,121.75,1B Kyle Stowers 2B Xavier Edwards 3B Austin Riley C Joey Bart OF Heliot Ramos OF Jakob Marsee OF Griffin Conine P Brandon Woodruff P Shota Imanaga SS Casey Schmitt,,Harrison Bader,OF,0.11%,0
273,5181683256,timelydew,0,121.4,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Griffin Conine OF Owen Caissie OF Lawrence Butler P Jesus Luzardo P Sonny Gray SS Otto Lopez,,Pedro Ramirez,2B,0.11%,0
273,5181889085,Unreal01,0,121.4,1B Rafael Devers 2B Brice Turang 3B David Hamilton C William Contreras OF Casey Schmitt OF Garrett Mitchell OF Sal Frelick P Jesus Luzardo P Sonny Gray SS Willy Adames,,Andrew Benintendi,OF,0.11%,0
273,5181958338,LOCNOTM,0,121.4,1B Rafael Devers 2B Luis Arraez 3B Joey Ortiz C Eric Haase OF Christian Yelich OF Jung Hoo Lee OF Heliot Ramos P Jesus Luzardo P Sonny Gray SS Cooper Pratt,,Nick Allen,2B,0.11%,11
273,5182077925,PippyRambler,0,121.4,1B Andrew Vaughn 2B Brice Turang 3B Colson Montgomery C William Contreras OF Corbin Carroll OF Casey Schmitt OF Tristan Peters P Michael Wacha P Sean Burke SS Francisco Lindor,,Connor Norby,3B,0.11%,0
277,5181898214,dallasmojo505,0,121.2,1B Rafael Devers 2B Luis Arraez 3B Max Muncy C Joey Bart OF Jung Hoo Lee OF Ceddanne Rafaela OF Carlos Cortes P Sonny Gray P Sean Burke SS Mookie Betts,,Lourdes Gurriel Jr.,OF,0.11%,3
278,5181740922,Riffraff76,0,121.15,1B Liam Hicks 2B Xavier Edwards 3B Daniel Schneemann C Joey Bart OF Casey Schmitt OF Kyle Stowers OF Heliot Ramos P Parker Messick P Robbie Ray SS Willy Adames,,David Fry,OF,0.11%,0
278,5181953184,bengra99,0,121.15,1B Kyle Stowers 2B Brice Turang 3B Joshua Kuroda-Grauer C Jose Trevino OF Heliot Ramos OF Garrett Mitchell OF Starling Marte P Chris Sale P Sonny Gray SS Gunnar Henderson,,Vaughn Grissom,3B,0.11%,0
280,5182072772,garbagegoal,0,121,1B Alec Burleson 2B Ketel Marte 3B Isaac Paredes C William Contreras OF Kyle Schwarber OF Kyle Stowers OF Tristan Peters P Sean Burke P Robbie Ray SS Mookie Betts,,Victor Mesa Jr.,OF,0.11%,13
281,5182027175,baseballbridget,0,120.95,1B Kyle Stowers 2B Xavier Edwards 3B Kyle Karros C Liam Hicks OF Kyle Schwarber OF Victor Bericoto OF Isaac Collins P Shota Imanaga P Kyle Leahy SS Casey Schmitt,,,
282,5181948066,LTskelter,0,120.8,1B Nick Kurtz 2B Zack Gelof 3B Joshua Kuroda-Grauer C Liam Hicks OF Kyle Stowers OF Griffin Conine OF Henry Bolte P Jesus Luzardo P Sean Burke SS Alika Williams,,,
283,5181861997,ajmccann,0,120.75,1B Andrew Vaughn 2B Tommy Edman 3B Nolan Arenado C Jose Trevino OF Kyle Stowers OF Brandon Marsh OF Michael Harris II P Chris Sale P Jesus Luzardo SS Brayan Rocchio,,,
283,5182105625,mcdodg,0,120.75,1B Nick Kurtz 2B Jose Altuve 3B Joshua Kuroda-Grauer C Samuel Basallo OF Pete Crow-Armstrong OF Josh Lowe OF LaMonte Wade Jr. P Chris Sale P Jesus Luzardo SS Taylor Walls,,,
285,5182033317,UndisputablE,0,120.65,1B Romy Gonzalez 2B Tommy Edman 3B Caleb Durbin C Jonah Heim OF Andy Pages OF Heliot Ramos OF Lawrence Butler P Yoshinobu Yamamoto P Sonny Gray SS Willy Adames,,,
286,5182037883,cpee15,0,120.35,1B Rafael Devers 2B Xavier Edwards 3B Joshua Kuroda-Grauer C Jonah Heim OF Kyle Stowers OF Lawrence Butler OF Garrett Mitchell P Parker Messick P Sonny Gray SS Otto Lopez,,,
287,5182113486,futball09,0,120.3,1B Freddie Freeman 2B Brice Turang 3B Junior Caminero C Tyler Heineman OF Kyle Schwarber OF Nathan Church OF Cam Smith P Kyle Leahy P Brandon Young SS Gunnar Henderson,,,
288,5181673531,ostrander1,0,120.15,1B Kyle Stowers 2B Jeff McNeil 3B Kyle Karros C Yainer Diaz OF Corbin Carroll OF Wilyer Abreu OF Mauricio Dubon P Chris Sale P Sonny Gray SS Masyn Winn,,,
288,5182107631,robbwarren1231,0,120.15,1B Rafael Devers 2B Javier Sanoja 3B Kyle Karros C Joe Mack OF Kyle Stowers OF Victor Bericoto OF Mauricio Dubon P Chris Sale P Sonny Gray SS Masyn Winn,,,
290,5181947292,WaitTilNextYear,0,119.95,1B Rafael Devers 2B Luis Arraez 3B Javier Sanoja C Liam Hicks OF Casey Schmitt OF Jung Hoo Lee OF Griffin Conine P Sean Burke P Brandon Young SS Willy Adames,,,
291,5181717168,KoopK23,0,119.75,1B Mark Vientos 2B Sung-Mun Song 3B Kyle Karros C Tyler Heineman OF Yordan Alvarez OF Jordan Walker OF Lawrence Butler P Yoshinobu Yamamoto P Hunter Brown SS Brayan Rocchio,,,
291,5181922844,Krex408,0,119.75,1B Rafael Devers 2B Jeff McNeil 3B Caleb Durbin C Joe Mack OF Kyle Stowers OF Heliot Ramos OF Lawrence Butler P Chris Sale P Jesus Luzardo SS Willy Adames,,,
293,5181675805,charlesrayallday,0,119.4,1B Rafael Devers 2B Zack Gelof 3B Austin Riley C Jonah Heim OF Heliot Ramos OF Cole Carrigg OF Lawrence Butler P Jesus Luzardo P Hunter Greene SS Willy Adames,,,
294,5181827978,getsomedockery,0,119.35,1B Kyle Stowers 2B JJ Wetherholt 3B Nolan Arenado C Ivan Herrera OF Jake Bauers OF Cole Carrigg OF Nathan Church P Parker Messick P Sonny Gray SS Dansby Swanson,,,
295,5181555751,RMSCPA,0,119.25,1B Alec Burleson 2B Anthony Seigler 3B Jose Fermin C Dalton Rushing OF Pete Crow-Armstrong OF Tommy Edman OF Nathan Church P Yoshinobu Yamamoto P Jesus Luzardo SS Masyn Winn,,,
296,5181802809,lacavirma,0,119.15,1B Romy Gonzalez 2B Brice Turang 3B Eugenio Suarez C Jose Trevino OF Christian Yelich OF Garrett Mitchell OF Tyler Tolbert P Chris Sale P Hunter Greene SS Elly De La Cruz,,,
296,5182008109,mitchmazur37,0,119.15,1B Romy Gonzalez 2B Anthony Seigler 3B Eugenio Suarez C Joe Mack OF Kyle Stowers OF Heliot Ramos OF Tommy Edman P Chris Sale P Hunter Greene SS Willy Adames,,,
296,5182103059,gcarolthomas66,0,119.15,1B Romy Gonzalez 2B Anthony Seigler 3B Kyle Karros C Joey Bart OF Kyle Stowers OF Heliot Ramos OF Tommy Edman P Chris Sale P Sonny Gray SS Mookie Betts,,,
299,5181796417,Jsimm88,0,118.8,1B Bryce Harper 2B Bryson Stott 3B Joshua Kuroda-Grauer C Austin Hedges OF Kyle Schwarber OF Brandon Marsh OF Garrett Mitchell P Jesus Luzardo P Sean Burke SS Trea Turner,,,
300,5181532717,pkelly97,0,118.75,1B Romy Gonzalez 2B Andruw Monasterio 3B Eugenio Suarez C Dalton Rushing OF Christian Yelich OF Chase DeLauter OF Kahlil Watson P Chris Sale P Jesus Luzardo SS Elly De La Cruz,,,
301,5181776975,the__moose,0,118.7,1B Bryce Eldridge 2B Anthony Seigler 3B Joshua Kuroda-Grauer C Samuel Basallo OF Jake McCarthy OF Cole Carrigg OF Owen Caissie P Chris Sale P Drew Rasmussen SS Willy Adames,,,
302,5181820713,stock2mail,0,118.65,1B Willson Contreras 2B Romy Gonzalez 3B Kyle Karros C Hunter Goodman OF Tyler Freeman OF Wilyer Abreu OF Cole Carrigg P Sonny Gray P Sean Sullivan SS Willi Castro,,,
303,5181973029,JRRupp5,0,118.55,1B Bryce Eldridge 2B Luis Arraez 3B Joshua Kuroda-Grauer C Joe Mack OF Jung Hoo Lee OF Griffin Conine OF Owen Caissie P Chris Sale P Shota Imanaga SS Willy Adames,,,
304,5181870618,Saintfanvega,0,118.4,1B Freddie Freeman 2B Andruw Monasterio 3B Max Muncy C Tyler Heineman OF Andy Pages OF Christian Yelich OF Kahlil Watson P Jesus Luzardo P Sonny Gray SS Mookie Betts,,,
305,5181948751,1tafranks,0,118.35,1B Rafael Devers 2B Anthony Seigler 3B Nick Loftin C Hunter Goodman OF Jake McCarthy OF Cole Carrigg OF Isaac Collins P Parker Messick P Sonny Gray SS Willy Adames,,,
306,5182089689,Deltachi20,0,118.25,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Adrian Del Castillo OF Yordan Alvarez OF Mauricio Dubon OF LaMonte Wade Jr. P Chris Sale P Hunter Brown SS Geraldo Perdomo,,,
307,5181653859,DONSbaseball,0,118.2,1B Alec Burleson 2B Bryson Stott 3B Javier Sanoja C Jonah Heim OF Yordan Alvarez OF Tommy Edman OF Gavin Sheets P Jesus Luzardo P Robbie Ray SS Zach Neto,,,
308,5181926967,h2oford22,0,117.8,1B Rafael Devers 2B Anthony Seigler 3B Kyle Karros C Liam Hicks OF Casey Schmitt OF Kyle Stowers OF Lawrence Butler P Hunter Greene P Sonny Gray SS Willy Adames,,,
309,5181797154,Drago2000,0,117.65,1B Kyle Manzardo 2B JJ Wetherholt 3B Alec Bohm C Dalton Rushing OF Kyle Stowers OF Chase DeLauter OF Owen Caissie P Yoshinobu Yamamoto P Hunter Greene SS Matt McLain,,,
309,5181988651,jfclark24,0,117.65,1B Nick Kurtz 2B Jeff McNeil 3B Joshua Kuroda-Grauer C Jonah Heim OF Jung Hoo Lee OF Victor Bericoto OF Lawrence Butler P Yoshinobu Yamamoto P Sonny Gray SS Willy Adames,,,
