Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
535,5184258466,Reggie55,0,111.05,1B Romy Gonzalez 2B Anthony Seigler 3B Caleb Durbin C Kyle Teel OF Jordan Walker OF Wilyer Abreu OF Jake McCarthy P Zack Wheeler P Payton Tolle SS Geraldo Perdomo,,,
536,5184170310,markries,0,111,1B Willson Contreras 2B Romy Gonzalez 3B Nolan Arenado C Gabriel Moreno OF Kyle Tucker OF Ceddanne Rafaela OF Gavin Sheets P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
537,5184117956,vstar1300,0,110.85,1B Andrew Vaughn 2B Jake Cronenworth 3B Manny Machado C Ivan Herrera OF Christian Yelich OF Jake Bauers OF Nelson Velazquez P Zack Wheeler P Jose Soriano SS Geraldo Perdomo,,,
537,5184309000,meyers2305,0,110.85,1B Shohei Ohtani 2B Bryson Stott 3B Edmundo Sosa C J.T. Realmuto OF Corbin Carroll OF Justin Crawford OF Derek Hill P Zack Wheeler P Jose Soriano SS Miguel Rojas,,,
539,5184010252,pickens81,0,110.75,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Gabriel Moreno OF Wilyer Abreu OF Ceddanne Rafaela OF Cole Carrigg P Jacob deGrom P Payton Tolle SS Geraldo Perdomo,,,
540,5184513662,spencercat,0,110.600006,1B Salvador Perez 2B Chase Meidroth 3B Jorge Polanco C Gary Sanchez OF Kyle Schwarber OF Corbin Carroll OF Casey Schmitt P Taj Bradley P Noah Schultz SS Zach Neto,,,
541,5183984482,jwassil28,0,110.399994,1B Gavin Sheets 2B Romy Gonzalez 3B Casey Schmitt C Dalton Rushing OF Heliot Ramos OF Jackson Merrill OF Victor Bericoto P Zack Wheeler P Jacob deGrom SS Willy Adames,,,
541,5184001420,SmoothButta2786,0,110.399994,1B Josh Bell 2B Romy Gonzalez 3B Alec Bohm C Dalton Rushing OF Kyle Tucker OF Ceddanne Rafaela OF Gavin Sheets P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
541,5184078777,mwr2001,0,110.399994,1B Shohei Ohtani 2B Romy Gonzalez 3B Alec Bohm C Ivan Herrera OF Corbin Carroll OF Max Kepler OF Luis Lara P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
541,5184086073,CashLineCriminal,0,110.399994,1B Shohei Ohtani 2B Romy Gonzalez 3B Alec Bohm C Ivan Herrera OF Corbin Carroll OF Max Kepler OF Luis Lara P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
541,5184098019,Keroppi613,0,110.399994,1B Kyle Manzardo 2B Romy Gonzalez 3B Alec Bohm C J.T. Realmuto OF Shohei Ohtani OF Edmundo Sosa OF Max Kepler P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
541,5184144863,griffalicious24,0,110.399994,1B Shohei Ohtani 2B Romy Gonzalez 3B Alec Bohm C Ivan Herrera OF Corbin Carroll OF Max Kepler OF Luis Lara P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
541,5184150705,bell267ben,0,110.399994,1B Shohei Ohtani 2B Romy Gonzalez 3B Alec Bohm C Ivan Herrera OF Corbin Carroll OF Max Kepler OF Luis Lara P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
541,5184214980,tzshannon,0,110.399994,1B Shohei Ohtani 2B Romy Gonzalez 3B Alec Bohm C Ivan Herrera OF Corbin Carroll OF Max Kepler OF Luis Lara P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
541,5184361010,cain5150,0,110.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Chase DeLauter OF Kahlil Watson OF Max Kepler P Zack Wheeler P Jacob deGrom SS Mookie Betts,,,
541,5184443271,gramp334,0,110.399994,1B Shohei Ohtani 2B Romy Gonzalez 3B Alec Bohm C Dalton Rushing OF Corbin Carroll OF Max Kepler OF Luis Lara P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
551,5184133989,HankOverton645,0,110.3,1B Salvador Perez 2B Nicky Lopez 3B Max Muncy C Dalton Rushing OF Jake Bauers OF Kyle Tucker OF Kahlil Watson P Zack Wheeler P Taj Bradley SS Geraldo Perdomo,,,
552,5184084021,Cabulance34,0,110.2,1B Gavin Sheets 2B Jake Cronenworth 3B Manny Machado C Dalton Rushing OF Fernando Tatis Jr. OF Kyle Tucker OF Jackson Merrill P Zack Wheeler P Joey Cantillo SS Zach Neto,,,
553,5184005790,cpee15,0,110,1B Josh Bell 2B Josh Smith 3B Alec Bohm C Victor Caratini OF Shohei Ohtani OF Fernando Tatis Jr. OF Austin Martin P Jacob deGrom P Taj Bradley SS Trea Turner,,,
553,5184014965,jjmaka,0,110,1B Josh Bell 2B Tommy Edman 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Max Kepler P Jacob deGrom P Taj Bradley SS Ernie Clement,,,
553,5184365978,respectyojaw,0,110,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Carter Jensen OF Shohei Ohtani OF Andy Pages OF Max Kepler P Taj Bradley P Hunter Dobbins SS Andres Gimenez,,,
553,5184377069,sublimed187,0,110,1B Jake Burger 2B Ketel Marte 3B Alec Bohm C Ivan Herrera OF Andy Pages OF Jordan Walker OF Cole Carrigg P Zack Wheeler P Robert Gasser SS Daniel Schneemann,,,
553,5184501657,tical1994,0,110,1B Bryce Harper 2B Tommy Edman 3B Alec Bohm C Dalton Rushing OF Kyle Schwarber OF Edmundo Sosa OF Derek Hill P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
558,5184264549,heartbreak4life,0,109.85,1B Willson Contreras 2B Anthony Seigler 3B Kyle Karros C J.T. Realmuto OF Jake McCarthy OF Cole Carrigg OF Jorge Soler P Zack Wheeler P Jose Soriano SS Geraldo Perdomo,,,
559,5184482910,svetus,0,109.8,1B Rafael Devers 2B Jose Fermin 3B Manny Machado C Luis Torrens OF Shohei Ohtani OF Juan Soto OF Kyle Tucker P Taj Bradley P Joey Cantillo SS Willy Adames,,,
560,5184465664,HuntMarv,0,109.75,1B Jake Bauers 2B Josh Smith 3B Bo Bichette C J.T. Realmuto OF Juan Soto OF Carson Benge OF Chase DeLauter P Jacob deGrom P Payton Tolle SS Francisco Lindor,,,
561,5184282776,wackycookies,0,109.7,1B Royce Lewis 2B Jose Fermin 3B Alec Bohm C Ivan Herrera OF Jordan Walker OF Jac Caglianone OF Nelson Velazquez P Zack Wheeler P Justin Wrobleski SS Colson Montgomery,,,
562,5184238682,NO87,0,109.5,1B Willson Contreras 2B Luis Arraez 3B Miguel Vargas C Dalton Rushing OF Christian Yelich OF Fernando Tatis Jr. OF Lane Thomas P Joey Cantillo P Robert Gasser SS Geraldo Perdomo,,,
563,5184450185,Tessmer,0,109.4,1B Romy Gonzalez 2B Anthony Seigler 3B Manny Machado C Luis Campusano OF Juan Soto OF Fernando Tatis Jr. OF Jackson Merrill P Jacob deGrom P Justin Wrobleski SS Xander Bogaerts,,,
563,5184495721,btwice80,0,109.399994,1B Freddie Freeman 2B Jake Cronenworth 3B Sung-Mun Song C Dalton Rushing OF Kyle Tucker OF Jackson Merrill OF Gavin Sheets P Zack Wheeler P Jacob deGrom SS Xander Bogaerts,,,
563,5184501425,tylermadd7,0,109.399994,1B Jake Bauers 2B Brice Turang 3B Alec Bohm C William Contreras OF Christian Yelich OF Edmundo Sosa OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Joey Ortiz,,,
566,5184061412,eagles995720,0,109.2,1B Willson Contreras 2B Romy Gonzalez 3B Alec Bohm C Dalton Rushing OF Shohei Ohtani OF Jake Bauers OF Derek Hill P Justin Wrobleski P Joey Cantillo SS Brayan Rocchio,,,
567,5183990308,Astros7,0,109,1B Freddie Freeman 2B Luke Keaschall 3B Bo Bichette C Victor Caratini OF Kyle Tucker OF Lane Thomas OF Nathan Lukes P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
567,5184066112,rjkid1,0,109,1B Andrew Vaughn 2B Ketel Marte 3B Joey Ortiz C Gary Sanchez OF Corbin Carroll OF Christian Yelich OF Jake Bauers P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
567,5184104338,Daily_Big_Kahuna,0,109,1B Bryce Harper 2B Josh Smith 3B Alec Bohm C J.T. Realmuto OF Kyle Schwarber OF Daulton Varsho OF Jonatan Clase P Jacob deGrom P Taj Bradley SS Trea Turner,,,
567,5184297352,ochauno,0,109,1B Freddie Freeman 2B Anthony Seigler 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Luis Lara P Justin Wrobleski P Robert Gasser SS Cooper Pratt,,,
571,5184009309,danno_35,0,108.85,1B Josh Bell 2B Romy Gonzalez 3B Kyle Karros C Ivan Herrera OF Fernando Tatis Jr. OF Tyler Freeman OF Cole Carrigg P Zack Wheeler P Jose Soriano SS Colson Montgomery,,,
572,5184398085,Shazzam47,0,108.600006,1B Gavin Sheets 2B Jake Cronenworth 3B Manny Machado C Carter Jensen OF Fernando Tatis Jr. OF Jac Caglianone OF Jackson Merrill P Taj Bradley P Noah Schultz SS Bobby Witt Jr.,,,
573,5184070193,kk1118,0,108.4,1B Shohei Ohtani 2B Jake Cronenworth 3B Manny Machado C James McCann OF Fernando Tatis Jr. OF Kyle Tucker OF Jackson Merrill P Jacob deGrom P Justin Wrobleski SS Xander Bogaerts,,,
573,5184439563,11mjh11,0,108.4,1B Gavin Sheets 2B Jake Cronenworth 3B Alec Bohm C Luis Campusano OF Andy Pages OF Fernando Tatis Jr. OF Edmundo Sosa P Jacob deGrom P Justin Wrobleski SS Bobby Witt Jr.,,,
573,5184501955,Tarheels3,0,108.4,1B Shohei Ohtani 2B Alex Freeland 3B Alec Bohm C Dalton Rushing OF Kyle Tucker OF Tommy Edman OF Edmundo Sosa P Jacob deGrom P Justin Wrobleski SS Xander Bogaerts,,,
573,5184015260,razortheguru,0,108.399994,1B Romy Gonzalez 2B Anthony Seigler 3B Caleb Durbin C Ivan Herrera OF Shohei Ohtani OF Cole Carrigg OF Tristan Peters P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
573,5184090601,randomjank,0,108.399994,1B Shohei Ohtani 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Kahlil Watson OF Derek Hill OF Luis Lara P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
573,5184096696,ivymoose,0,108.399994,1B Vladimir Guerrero Jr. 2B Bryson Stott 3B Kazuma Okamoto C Brandon Valenzuela OF Daulton Varsho OF Nathan Lukes OF Derek Hill P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
573,5184463382,Tobers96,0,108.399994,1B Rhys Hoskins 2B Chase Meidroth 3B Alec Bohm C J.T. Realmuto OF Shohei Ohtani OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
573,5184477538,Willyo111,0,108.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C J.T. Realmuto OF Kyle Tucker OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
573,5184503396,dauis,0,108.399994,1B Josh Bell 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Kyle Schwarber OF Randal Grichuk OF Edmundo Sosa P Zack Wheeler P Jacob deGrom SS Ryan Kreidler,,,
573,5184503654,maddawg40,0,108.399994,1B Romy Gonzalez 2B Anthony Seigler 3B Caleb Durbin C Gabriel Moreno OF Juan Soto OF Corbin Carroll OF Max Kepler P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
583,5184072308,sportspalace,0,108.3,1B Gavin Sheets 2B Sung-Mun Song 3B Manny Machado C Carter Jensen OF Juan Soto OF Fernando Tatis Jr. OF Max Kepler P Justin Wrobleski P Taj Bradley SS Zach Neto,,,
584,5183988490,Flawlessjoc,0,108,1B Josh Bell 2B Kody Clemens 3B Brooks Lee C Dalton Rushing OF Shohei Ohtani OF Andy Pages OF Kyler Fedko P Jacob deGrom P Taj Bradley SS Miguel Rojas,,,
584,5184449802,duckzfan,0,108,1B Freddie Freeman 2B Romy Gonzalez 3B Max Muncy C Dalton Rushing OF Ceddanne Rafaela OF Gavin Sheets OF Luis Lara P Jacob deGrom P Taj Bradley SS Francisco Lindor,,,
586,5184074588,flipflop8048,0,107.75,1B Willson Contreras 2B Anthony Seigler 3B Alec Bohm C Connor Wong OF Corbin Carroll OF Wilyer Abreu OF Ceddanne Rafaela P Jacob deGrom P Payton Tolle SS Geraldo Perdomo,,,
586,5184272855,colbyhornet,0,107.75,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Gabriel Moreno OF Wilyer Abreu OF Ceddanne Rafaela OF Max Kepler P Jacob deGrom P Payton Tolle SS Trea Turner,,,
586,5184486508,ronmexicoburgundy,0,107.75,1B Josh Bell 2B Romy Gonzalez 3B Brooks Lee C J.T. Realmuto OF Kyle Schwarber OF Wilyer Abreu OF Cole Carrigg P Jacob deGrom P Payton Tolle SS Brayan Rocchio,,,
589,5184458135,OldEnglishChains,0,107.700005,1B Bryce Harper 2B Ketel Marte 3B Alec Bohm C Salvador Perez OF Kyle Schwarber OF Andy Pages OF Samad Taylor P Robert Gasser P Hunter Dobbins SS Cooper Pratt,,,
590,5184139812,jsamtoy,0,107.4,1B Royce Lewis 2B Luke Keaschall 3B Edmundo Sosa C J.T. Realmuto OF Kyle Schwarber OF Justin Crawford OF Austin Martin P Jacob deGrom P Justin Wrobleski SS Trea Turner,,,
590,5184379828,Boxer1970,0,107.4,1B Willson Contreras 2B Romy Gonzalez 3B Caleb Durbin C Patrick Bailey OF Jordan Walker OF Wilyer Abreu OF Ceddanne Rafaela P Jacob deGrom P Justin Wrobleski SS Geraldo Perdomo,,,
590,5184521372,wildsch75,0,107.4,1B Gavin Sheets 2B Alex Freeland 3B Max Muncy C Dalton Rushing OF Fernando Tatis Jr. OF Tommy Edman OF Carson Benge P Jacob deGrom P Justin Wrobleski SS Francisco Lindor,,,
590,5183861960,PhDegen,0,107.399994,1B Shohei Ohtani 2B Josh Smith 3B Alec Bohm C Gabriel Moreno OF Corbin Carroll OF Chase DeLauter OF Max Kepler P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
590,5184055551,sbslaughter,0,107.399994,1B Rhys Hoskins 2B Miguel Rojas 3B Daniel Schneemann C Patrick Bailey OF Shohei Ohtani OF Andy Pages OF Chase DeLauter P Zack Wheeler P Jacob deGrom SS Brayan Rocchio,,,
590,5184100798,Firesauce11,0,107.399994,1B Freddie Freeman 2B Tommy Edman 3B Alec Bohm C J.T. Realmuto OF Edmundo Sosa OF Kahlil Watson OF Derek Hill P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
590,5184300998,HardRocks,0,107.399994,1B Jake Bauers 2B Romy Gonzalez 3B Manny Machado C Dalton Rushing OF Kyle Schwarber OF Tommy Edman OF Lane Thomas P Zack Wheeler P Trevor McDonald SS Xander Bogaerts,,,
590,5184327348,wwaazz,0,107.399994,1B Romy Gonzalez 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Kyler Fedko P Zack Wheeler P Jacob deGrom SS Miguel Rojas,,,
590,5184394867,timothyerdmann,0,107.399994,1B Shohei Ohtani 2B Josh Smith 3B Alec Bohm C Ivan Herrera OF Kyle Tucker OF Max Kepler OF Luis Lara P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
590,5184434293,Roland_was_a_Warrior,0,107.399994,1B Pavin Smith 2B Ketel Marte 3B Alec Bohm C Gabriel Moreno OF Shohei Ohtani OF Chase DeLauter OF Max Kepler P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
590,5184476233,flyswatter613,0,107.399994,1B Romy Gonzalez 2B Ketel Marte 3B Alec Bohm C Gabriel Moreno OF Corbin Carroll OF Chase DeLauter OF Nathan Lukes P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
601,5184281278,Coxy1664,0,107.35,1B Freddie Freeman 2B Luis Arraez 3B Brooks Lee C Salvador Perez OF Corbin Carroll OF JJ Bleday OF Jackson Merrill P Payton Tolle P Robert Gasser SS Francisco Lindor,,,
602,5183933105,cecilspringer,0,107.3,1B Spencer Steer 2B Chase Meidroth 3B Max Muncy C J.T. Realmuto OF Jac Caglianone OF Ceddanne Rafaela OF Jackson Merrill P Justin Wrobleski P Taj Bradley SS Matt McLain,,,
602,5184059504,nrlane24,0,107.3,1B Shohei Ohtani 2B Anthony Seigler 3B Max Muncy C Dalton Rushing OF Jake Bauers OF Luke Keaschall OF Austin Martin P Justin Wrobleski P Taj Bradley SS Xander Bogaerts,,,
602,5184342400,bellcow69,0,107.3,1B Rafael Devers 2B Jose Fermin 3B Alec Bohm C Ivan Herrera OF Jake Bauers OF Jung Hoo Lee OF Heliot Ramos P Zack Wheeler P Taj Bradley SS Zach Neto,,,
605,5184363609,moldova,0,107.05,1B Nolan Schanuel 2B Oswald Peraza 3B Denzer Guzman C Dalton Rushing OF Shohei Ohtani OF Jordan Walker OF Wade Meckler P Justin Wrobleski P Payton Tolle SS Zach Neto,,,
606,5184408494,GameOnLetsGo,0,107,1B Willson Contreras 2B Ketel Marte 3B Caleb Durbin C James McCann OF Juan Soto OF Corbin Carroll OF Max Kepler P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
606,5184482139,Dillymonkeys,0,107,1B Josh Bell 2B Willi Castro 3B Brooks Lee C Victor Caratini OF Juan Soto OF Jake McCarthy OF Austin Martin P Jacob deGrom P Taj Bradley SS Colson Montgomery,,,
608,5183806362,blitzburgh07,0,106.75,1B Freddie Freeman 2B Ketel Marte 3B Alec Bohm C Dalton Rushing OF Corbin Carroll OF Kyle Tucker OF Max Kepler P Jacob deGrom P Payton Tolle SS Tyler Tolbert,,,
609,5184048792,makeitrainonem,0,106.7,1B Jac Caglianone 2B Michael Massey 3B Eugenio Suarez C Carter Jensen OF Shohei Ohtani OF JJ Bleday OF Isaac Collins P Robert Gasser P Trevor McDonald SS Bobby Witt Jr.,,,
609,5184385205,Whoson1st66,0,106.7,1B Vladimir Guerrero Jr. 2B Bryson Stott 3B Casey Schmitt C Dalton Rushing OF Daulton Varsho OF Derek Hill OF Max Kepler P Zack Wheeler P Justin Wrobleski SS Bobby Witt Jr.,,,
609,5184502107,rharker,0,106.7,1B Freddie Freeman 2B Brice Turang 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Max Kepler OF Luis Lara P Jacob deGrom P Robert Gasser SS Ernie Clement,,,
612,5184050273,ksrock31,0,106.600006,1B Freddie Freeman 2B Romy Gonzalez 3B Max Muncy C Dalton Rushing OF Jordan Walker OF Jackson Merrill OF Lane Thomas P Taj Bradley P Noah Schultz SS Geraldo Perdomo,,,
613,5184162656,KoopK23,0,106.399994,1B Rafael Devers 2B Luis Arraez 3B Kazuma Okamoto C Salvador Perez OF Jordan Walker OF Corbin Carroll OF Tim Tawa P Zack Wheeler P Jacob deGrom SS Luisangel Acuna,,,
613,5184332810,albie4,0,106.399994,1B Rafael Devers 2B Romy Gonzalez 3B Alec Bohm C Dalton Rushing OF Fernando Tatis Jr. OF Cole Carrigg OF Victor Bericoto P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
613,5184440735,djpop10,0,106.399994,1B Freddie Freeman 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Kyle Tucker OF Tommy Edman OF Gavin Sheets P Zack Wheeler P Jacob deGrom SS Miguel Rojas,,,
613,5184443589,Mr.Jay17,0,106.399994,1B Rafael Devers 2B Anthony Seigler 3B Kyle Karros C Dalton Rushing OF Shohei Ohtani OF Heliot Ramos OF Max Kepler P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
617,5184462717,be2eazy,0,106.2,1B Willson Contreras 2B Tommy Edman 3B Miguel Vargas C Victor Caratini OF Ceddanne Rafaela OF Randal Grichuk OF Chase DeLauter P Justin Wrobleski P Joey Cantillo SS Colson Montgomery,,,
618,5184028201,wdm426,0,106.05,1B Willson Contreras 2B Luis Arraez 3B Alec Bohm C J.T. Realmuto OF Ceddanne Rafaela OF JJ Bleday OF Brandon Nimmo P Justin Wrobleski P Payton Tolle SS Brayan Rocchio,,,
619,5184188114,steviereno,0,106,1B Romy Gonzalez 2B Tommy Edman 3B Max Muncy C Dalton Rushing OF Kyle Tucker OF Jackson Merrill OF Nelson Velazquez P Jacob deGrom P Taj Bradley SS Francisco Lindor,,,
619,5184309746,WiseGuyLocks,0,106,1B Sean Keys 2B Brice Turang 3B Miguel Vargas C Gabriel Moreno OF Corbin Carroll OF Christian Yelich OF Luis Lara P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
621,5184134529,lop819,0,105.85,1B Willson Contreras 2B Andruw Monasterio 3B Brooks Lee C Carter Jensen OF Jake Bauers OF Jac Caglianone OF Ceddanne Rafaela P Jacob deGrom P Spencer Miles SS Elly De La Cruz,,,
622,5184090529,briangile,0,105.65,1B Rafael Devers 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Corbin Carroll OF Cole Carrigg OF Edmundo Sosa P Payton Tolle P Taj Bradley SS Bobby Witt Jr.,,,
623,5184084070,igohard22,0,105.45,1B Rafael Devers 2B Kody Clemens 3B Kazuma Okamoto C Kyle Teel OF Fernando Tatis Jr. OF Sam Antonacci OF Tristan Peters P Jose Soriano P Taj Bradley SS Trea Turner,,,
624,5184229173,WHITGAR,0,105.4,1B Freddie Freeman 2B Tommy Edman 3B Manny Machado C Luis Campusano OF Shohei Ohtani OF Max Kepler OF Luis Lara P Jacob deGrom P Justin Wrobleski SS Xander Bogaerts,,,
624,5184450047,EEErhino,0,105.4,1B Shohei Ohtani 2B Alex Freeland 3B Miguel Vargas C Dalton Rushing OF Andy Pages OF Max Kepler OF Luis Lara P Jacob deGrom P Justin Wrobleski SS Geraldo Perdomo,,,
624,5184028181,jer4940,0,105.399994,1B Romy Gonzalez 2B Bryson Stott 3B Alec Bohm C Dalton Rushing OF Shohei Ohtani OF Gavin Sheets OF Edmundo Sosa P Zack Wheeler P Jacob deGrom SS Daniel Schneemann,,,
624,5184042260,gdubdk,0,105.399994,1B Shohei Ohtani 2B Josh Smith 3B Edmundo Sosa C Ivan Herrera OF Chase DeLauter OF Daulton Varsho OF George Springer P Zack Wheeler P Jacob deGrom SS Francisco Lindor,,,
624,5184042671,REINY66,0,105.399994,1B Bryce Eldridge 2B Chase Meidroth 3B Eugenio Suarez C J.T. Realmuto OF Jackson Merrill OF Brandon Nimmo OF Chase DeLauter P Zack Wheeler P Jacob deGrom SS Francisco Lindor,,,
624,5184136420,strausberg,0,105.399994,1B Romy Gonzalez 2B Anthony Seigler 3B Alec Bohm C J.T. Realmuto OF Kyle Tucker OF Cole Carrigg OF Chase DeLauter P Zack Wheeler P Jacob deGrom SS Trea Turner,,,
624,5184358184,sboynton10,0,105.399994,1B Gavin Sheets 2B Jake Cronenworth 3B Max Muncy C Luis Campusano OF Andy Pages OF Kyle Tucker OF Tommy Edman P Zack Wheeler P Jacob deGrom SS Miguel Rojas,,,
624,5184381542,GenoMustGo,0,105.399994,1B Gavin Sheets 2B Romy Gonzalez 3B Manny Machado C Luis Campusano OF Juan Soto OF Randal Grichuk OF Max Kepler P Zack Wheeler P Jacob deGrom SS Colson Montgomery,,,
632,5184291052,mitchellmorse30,0,105.2,1B Rhys Hoskins 2B Travis Bazzana 3B Daniel Schneemann C Dalton Rushing OF Shohei Ohtani OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Joey Cantillo SS Miguel Rojas,,,
632,5184505685,jcexpress,0,105.2,1B Willson Contreras 2B JJ Wetherholt 3B Bo Bichette C Gabriel Moreno OF Heliot Ramos OF Victor Bericoto OF Kahlil Watson P Zack Wheeler P Joey Cantillo SS Masyn Winn,,,
634,5184305095,kananton,0,105.15,1B Joc Pederson 2B Luis Arraez 3B Eugenio Suarez C Elias Diaz OF Kyle Schwarber OF Juan Soto OF Jake Bauers P Jacob deGrom P Zac Gallen SS Ezequiel Duran,,,
635,5184328252,nplaistow,0,105,1B Romy Gonzalez 2B Alex Freeland 3B Max Muncy C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Cole Carrigg P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
635,5184475433,SlobberKnockers1,0,105,1B Jake Bauers 2B Romy Gonzalez 3B Kazuma Okamoto C Kyle Teel OF Shohei Ohtani OF Cole Carrigg OF Kahlil Watson P Jacob deGrom P Taj Bradley SS Geraldo Perdomo,,,
637,5184350826,ethpix,0,104.9,1B Willson Contreras 2B Romy Gonzalez 3B Miguel Vargas C Dalton Rushing OF Ceddanne Rafaela OF Sam Antonacci OF Max Kepler P Jacob deGrom P Joey Cantillo SS Colson Montgomery,,,
638,5183993302,thinman2001,0,104.75,1B Romy Gonzalez 2B Anthony Seigler 3B Brooks Lee C Dalton Rushing OF Shohei Ohtani OF Ceddanne Rafaela OF Garrett Mitchell P Jacob deGrom P Payton Tolle SS Geraldo Perdomo,,,
639,5184040841,Yunghogg_Htx,0,104.7,1B Willson Contreras 2B Jake Cronenworth 3B Caleb Durbin C Carter Jensen OF Kyle Schwarber OF Juan Soto OF Ceddanne Rafaela P Robert Gasser P Trevor McDonald SS Colson Montgomery,,,
639,5184518626,smitty123456t,0,104.7,1B Romy Gonzalez 2B Sung-Mun Song 3B Manny Machado C Victor Caratini OF Fernando Tatis Jr. OF Kyle Tucker OF Heliot Ramos P Zack Wheeler P Justin Wrobleski SS Geraldo Perdomo,,,
641,5184106213,Zwood22,0,104.6,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Shohei Ohtani OF Kyle Tucker OF Josh Lowe P Taj Bradley P Robert Gasser SS Colson Montgomery,,,
642,5184209639,goofybh207,0,104.4,1B Kyle Manzardo 2B Ketel Marte 3B Daniel Schneemann C Connor Wong OF Kyle Schwarber OF Jordan Walker OF Derek Hill P Jacob deGrom P Justin Wrobleski SS Elly De La Cruz,,,
642,5184051275,garryld1949,0,104.399994,1B Romy Gonzalez 2B Jake Cronenworth 3B Max Muncy C Dalton Rushing OF Fernando Tatis Jr. OF Kyle Tucker OF Max Kepler P Zack Wheeler P Jacob deGrom SS Zach Neto,,,
642,5184388718,williemac56ace,0,104.399994,1B Kyle Manzardo 2B Kody Clemens 3B Daniel Schneemann C Victor Caratini OF Shohei Ohtani OF Chase DeLauter OF Kahlil Watson P Zack Wheeler P Jacob deGrom SS Brayan Rocchio,,,
642,5184424886,ChrisCopps33,0,104.399994,1B Nolan Schanuel 2B Anthony Seigler 3B Manny Machado C Luis Campusano OF Mickey Moniak OF Jake McCarthy OF Cole Carrigg P Zack Wheeler P Jacob deGrom SS Geraldo Perdomo,,,
642,5184451192,Fleecer,0,104.399994,1B Freddie Freeman 2B Andruw Monasterio 3B Alec Bohm C Dalton Rushing OF Kyle Tucker OF JJ Bleday OF Randal Grichuk P Zack Wheeler P Jacob deGrom SS Andres Gimenez,,,
642,5184497290,Aj_cray,0,104.399994,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C Ivan Herrera OF Corbin Carroll OF Kahlil Watson OF Max Kepler P Zack Wheeler P Jacob deGrom SS Colson Montgomery,,,
648,5184204300,Sloanster,0,104.3,1B Shohei Ohtani 2B Jake Cronenworth 3B Alec Bohm C Dalton Rushing OF Corbin Carroll OF Kyle Tucker OF Lars Nootbaar P Justin Wrobleski P Taj Bradley SS Geraldo Perdomo,,,
