season,week,game_id,team,opp,is_home,off_plays,off_epa,off_pass_plays,off_pass_epa,off_rush_plays,off_rush_epa,off_success,off_plays_gt,off_epa_gt
2019,9,2019_09_NE_BAL,BAL,NE,1,62,11.7343,24,12.7185,38,-0.9841,32,53,8.7757
2019,9,2019_09_NE_BAL,NE,BAL,0,65,-7.0451,48,-8.3495,17,1.3044,33,59,-5.728
2019,9,2019_09_NYJ_MIA,MIA,NYJ,1,62,6.5341,40,12.8726,22,-6.3385,27,56,9.5412
2019,9,2019_09_NYJ_MIA,NYJ,MIA,0,62,-0.3409,41,2.7565,21,-3.0974,27,50,-2.9418
2019,9,2019_09_SF_ARI,ARI,SF,1,51,10.7209,28,5.4149,23,5.3059,25,51,10.7209
2019,9,2019_09_SF_ARI,SF,ARI,0,67,14.828,38,21.8869,29,-7.0589,28,60,17.6061
2019,9,2019_09_TB_SEA,SEA,TB,1,69,14.4294,47,16.4723,22,-2.0428,35,69,14.4294
2019,9,2019_09_TB_SEA,TB,SEA,0,72,12.5845,46,10.7776,26,1.8069,34,72,12.5845
2019,9,2019_09_TEN_CAR,CAR,TEN,1,66,5.7494,35,4.2713,31,1.4781,28,56,12.1009
2019,9,2019_09_TEN_CAR,TEN,CAR,0,63,3.515,42,3.9945,21,-0.4795,32,28,-4.2641
2019,9,2019_09_WAS_BUF,BUF,WAS,1,58,5.1287,22,7.557,36,-2.4283,26,50,-0.255
2019,9,2019_09_WAS_BUF,WAS,BUF,0,49,-5.5781,26,-5.2985,23,-0.2796,18,44,-2.4943
2019,10,2019_10_ARI_TB,ARI,TB,0,64,3.4479,47,4.9228,17,-1.4748,23,64,3.4479
2019,10,2019_10_ARI_TB,TB,ARI,1,78,1.0133,52,-3.1523,26,4.1656,30,78,1.0133
2019,10,2019_10_ATL_NO,ATL,NO,0,70,0.2735,36,-0.6526,34,0.9261,25,60,9.3032
2019,10,2019_10_ATL_NO,NO,ATL,1,61,-15.9918,50,-16.4354,11,0.4436,23,41,-4.8683
2019,10,2019_10_BAL_CIN,BAL,CIN,0,44,23.7356,22,19.6507,22,4.085,27,27,19.7104
2019,10,2019_10_BAL_CIN,CIN,BAL,1,72,-25.781,32,-23.5272,40,-2.2539,32,32,-12.0804
2019,10,2019_10_BUF_CLE,BUF,CLE,0,62,1.9632,42,-2.6626,20,4.6258,25,62,1.9632
2019,10,2019_10_BUF_CLE,CLE,BUF,1,65,3.0069,40,5.021,25,-2.0141,28,65,3.0069
2019,10,2019_10_CAR_GB,CAR,GB,0,70,-1.3544,47,1.984,23,-3.3383,33,68,-2.1202
2019,10,2019_10_CAR_GB,GB,CAR,1,58,10.7593,31,4.1606,27,6.5987,28,54,11.2613
2019,10,2019_10_DET_CHI,CHI,DET,1,52,-3.6509,28,-1.2139,24,-2.437,20,39,1.4951
2019,10,2019_10_DET_CHI,DET,CHI,0,73,-11.4176,46,-10.6517,27,-0.7659,26,65,-11.715
2019,10,2019_10_KC_TEN,KC,TEN,0,78,11.1555,53,22.1453,25,-10.9898,43,74,15.7225
2019,10,2019_10_KC_TEN,TEN,KC,1,50,8.2721,23,-2.6765,27,10.9486,27,50,8.2721
2019,10,2019_10_LAC_OAK,LAC,LV,0,66,-8.921,36,-12.2203,30,3.2992,32,66,-8.921
2019,10,2019_10_LAC_OAK,LV,LAC,1,55,2.7688,34,4.6442,21,-1.8755,24,55,2.7688
2019,10,2019_10_LA_PIT,LA,PIT,0,69,-28.7952,46,-21.5768,23,-7.2184,25,69,-28.7952
2019,10,2019_10_LA_PIT,PIT,LA,1,67,-24.1884,41,-3.8414,26,-20.3471,19,64,-23.0401
2019,10,2019_10_MIA_IND,IND,MIA,1,68,-23.4699,40,-17.5051,28,-5.9648,26,68,-23.4699
2019,10,2019_10_MIA_IND,MIA,IND,0,61,-17.8117,36,-10.6555,25,-7.1562,17,61,-17.8117
2019,10,2019_10_MIN_DAL,DAL,MIN,1,70,11.9437,48,20.3389,22,-8.3952,30,70,11.9437
2019,10,2019_10_MIN_DAL,MIN,DAL,0,70,16.5729,34,11.7618,36,4.811,33,69,16.644
2019,10,2019_10_NYG_NYJ,NYG,NYJ,0,65,-4.1749,48,4.4712,17,-8.6462,19,62,-4.1695
2019,10,2019_10_NYG_NYJ,NYJ,NYG,1,60,0.3037,32,4.4335,28,-4.1298,19,57,1.4387
2019,10,2019_10_SEA_SF,SEA,SF,0,72,-21.4507,38,-19.2485,34,-2.2022,33,72,-21.4507
2019,10,2019_10_SEA_SF,SF,SEA,1,77,-27.3973,51,-20.7056,26,-6.6917,26,77,-27.3973
2019,11,2019_11_ARI_SF,ARI,SF,0,62,-5.3851,37,-7.8986,25,2.5136,29,62,-5.3851
2019,11,2019_11_ARI_SF,SF,ARI,1,67,3.85,48,12.3591,19,-8.5091,32,63,6.6666
2019,11,2019_11_ATL_CAR,ATL,CAR,0,60,9.8854,36,12.7638,24,-2.8784,26,32,7.1052
2019,11,2019_11_ATL_CAR,CAR,ATL,1,70,-20.4503,55,-17.9379,15,-2.5124,28,43,-16.057
2019,11,2019_11_BUF_MIA,BUF,MIA,0,66,18.1428,33,12.1092,33,6.0336,29,56,23.2162
2019,11,2019_11_BUF_MIA,MIA,BUF,1,66,-14.0601,53,-10.2778,13,-3.7824,25,44,-7.7265
2019,11,2019_11_CHI_LA,CHI,LA,0,74,-17.2156,50,-12.6878,24,-4.5278,23,67,-12.7898
2019,11,2019_11_CHI_LA,LA,CHI,1,50,-5.7811,18,5.1493,32,-10.9304,23,47,-6.1161
2019,11,2019_11_CIN_OAK,CIN,LV,0,58,-12.9314,36,-20.5337,22,7.6022,21,57,-11.175
2019,11,2019_11_CIN_OAK,LV,CIN,1,63,2.1503,32,6.9318,31,-4.7815,28,60,3.436
2019,11,2019_11_DAL_DET,DAL,DET,0,69,18.7492,47,21.1578,22,-2.4085,38,64,19.4814
2019,11,2019_11_DAL_DET,DET,DAL,1,57,4.0261,30,4.5329,27,-0.5068,25,55,2.5487
2019,11,2019_11_DEN_MIN,DEN,MIN,0,75,-4.3132,42,-3.5995,33,-0.7137,31,72,1.9549
2019,11,2019_11_DEN_MIN,MIN,DEN,1,59,3.4487,41,6.8499,18,-3.4012,28,59,3.4487
2019,11,2019_11_HOU_BAL,BAL,HOU,1,62,25.6508,27,18.3514,35,7.2994,30,36,11.2564
2019,11,2019_11_HOU_BAL,HOU,BAL,0,57,-23.2558,37,-22.2749,20,-0.9809,22,34,-14.6341
2019,11,2019_11_JAX_IND,IND,JAX,1,61,13.1996,27,-0.3232,34,13.5228,29,50,8.8029
2019,11,2019_11_JAX_IND,JAX,IND,0,59,-7.8352,50,-5.6757,9,-2.1596,21,37,-7.7963
2019,11,2019_11_KC_LAC,KC,LAC,0,59,3.0924,33,-1.7647,26,4.8571,24,59,3.0924
2019,11,2019_11_KC_LAC,LAC,KC,1,72,-2.6108,53,-2.317,19,-0.2938,29,70,-6.9121
2019,11,2019_11_NE_PHI,NE,PHI,0,71,-5.6205,49,-2.2906,22,-3.3299,25,68,-4.7741
2019,11,2019_11_NE_PHI,PHI,NE,1,65,-15.8991,44,-15.843,21,-0.0561,26,63,-15.85
2019,11,2019_11_NO_TB,NO,TB,0,62,11.9941,36,9.5057,26,2.4884,30,57,14.5373
2019,11,2019_11_NO_TB,TB,NO,1,61,-11.6636,53,-10.2011,8,-1.4625,24,50,-1.6219
2019,11,2019_11_NYJ_WAS,NYJ,WAS,0,64,11.5064,33,10.5877,31,0.9187,30,40,6.205
2019,11,2019_11_NYJ_WAS,WAS,NYJ,1,63,-17.9036,43,-13.573,20,-4.3306,20,41,-19.3098
2019,11,2019_11_PIT_CLE,CLE,PIT,1,67,-7.213,33,1.0832,34,-8.2963,23,61,-5.0987
2019,11,2019_11_PIT_CLE,PIT,CLE,0,64,-33.4176,48,-29.0768,16,-4.3408,25,51,-28.7872
2019,12,2019_12_BAL_LA,BAL,LA,0,71,35.2475,26,24.3396,45,10.9079,39,31,22.3119
2019,12,2019_12_BAL_LA,LA,BAL,1,47,-10.2505,39,-9.2733,8,-0.9771,17,25,-3.2679
2019,12,2019_12_CAR_NO,CAR,NO,0,70,8.8552,41,12.5271,29,-3.6719,34,70,8.8552
2019,12,2019_12_CAR_NO,NO,CAR,1,58,6.9025,40,8.7797,18,-1.8772,29,58,6.9025
2019,12,2019_12_DAL_NE,DAL,NE,0,59,-7.791,33,-6.4862,26,-1.3048,24,59,-7.791
2019,12,2019_12_DAL_NE,NE,DAL,1,64,-8.9741,39,-6.4275,25,-2.5467,25,60,-6.7351
2019,12,2019_12_DEN_BUF,BUF,DEN,1,71,6.2114,25,3.2646,46,2.9468,33,59,7.9199
2019,12,2019_12_DEN_BUF,DEN,BUF,0,46,-15.3754,29,-17.4653,17,2.0899,15,40,-11.7105
2019,12,2019_12_DET_WAS,DET,WAS,0,71,-6.3649,39,-3.061,32,-3.304,28,71,-6.3649
2019,12,2019_12_DET_WAS,WAS,DET,1,55,-13.7815,33,-13.4639,22,-0.3176,19,55,-13.7815
2019,12,2019_12_GB_SF,GB,SF,0,71,-22.4272,43,-17.4861,28,-4.9412,23,31,-18.2581
2019,12,2019_12_GB_SF,SF,GB,1,44,7.6178,22,8.1719,22,-0.5541,19,27,-1.8047
2019,12,2019_12_IND_HOU,HOU,IND,1,55,3.7279,31,7.4967,24,-3.7688,22,53,5.3795
2019,12,2019_12_IND_HOU,IND,HOU,0,64,1.7761,25,-0.8763,39,2.6524,30,64,1.7761
2019,12,2019_12_JAX_TEN,JAX,TEN,0,80,2.5848,53,-0.3292,27,2.914,32,35,-4.961
2019,12,2019_12_JAX_TEN,TEN,JAX,1,48,17.2912,19,12.1577,29,5.1336,27,31,11.1332
2019,12,2019_12_MIA_CLE,CLE,MIA,1,66,16.1506,35,13.6425,31,2.5081,37,32,11.9924
2019,12,2019_12_MIA_CLE,MIA,CLE,0,62,-3.3874,42,-4.8059,20,1.4185,24,23,-12.365
2019,12,2019_12_NYG_CHI,CHI,NYG,1,66,-9.4988,43,-5.5234,23,-3.9754,26,60,-7.8889
2019,12,2019_12_NYG_CHI,NYG,CHI,0,58,-14.8551,37,-14.1286,21,-0.7265,19,54,-21.8083
2019,12,2019_12_OAK_NYJ,LV,NYJ,0,56,-17.6761,34,-10.8566,22,-6.8195,20,33,-3.8992
2019,12,2019_12_OAK_NYJ,NYJ,LV,1,59,11.6102,30,15.2956,29,-3.6854,26,37,14.7578
2019,12,2019_12_PIT_CIN,CIN,PIT,1,51,-19.2775,30,-15.2232,21,-4.0543,14,51,-19.2775
2019,12,2019_12_PIT_CIN,PIT,CIN,0,65,-4.5083,30,-5.5803,35,1.072,23,64,-6.4878
2019,12,2019_12_SEA_PHI,PHI,SEA,1,72,-22.2454,48,-14.9472,24,-7.2982,36,55,-23.4018
2019,12,2019_12_SEA_PHI,SEA,PHI,0,56,-5.3879,31,-3.7125,25,-1.6754,17,44,1.631
2019,12,2019_12_TB_ATL,ATL,TB,1,81,-12.5055,62,-10.9632,19,-1.5423,30,59,-7.7904
2019,12,2019_12_TB_ATL,TB,ATL,0,58,11.3205,28,13.7165,30,-2.396,26,49,15.3035
2019,13,2019_13_BUF_DAL,BUF,DAL,0,62,10.4956,29,13.7421,33,-3.2465,30,43,11.4672
2019,13,2019_13_BUF_DAL,DAL,BUF,1,73,-2.9408,54,-5.236,19,2.2952,34,56,-5.9147
2019,13,2019_13_CHI_DET,CHI,DET,0,61,6.8693,39,11.1454,22,-4.2761,35,61,6.8693
2019,13,2019_13_CHI_DET,DET,CHI,1,67,-1.189,40,4.3543,27,-5.5434,25,67,-1.189
2019,13,2019_13_CLE_PIT,CLE,PIT,0,63,-4.0068,39,-4.627,24,0.6202,25,63,-4.0068
2019,13,2019_13_CLE_PIT,PIT,CLE,1,52,1.5198,22,4.4551,30,-2.9352,21,50,3.0591
2019,13,2019_13_GB_NYG,GB,NYG,0,57,14.823,33,18.3546,24,-3.5316,24,44,14.7967
2019,13,2019_13_GB_NYG,NYG,GB,1,64,-6.8717,37,-4.1733,27,-2.6984,28,54,-4.2119
2019,13,2019_13_LAC_DEN,DEN,LAC,1,53,-10.6977,28,-2.5018,25,-8.196,18,53,-10.6977
2019,13,2019_13_LAC_DEN,LAC,DEN,0,61,0.5857,32,3.9528,29,-3.3671,25,61,0.5857
2019,13,2019_13_LA_ARI,ARI,LA,1,61,-29.5117,40,-24.7361,21,-4.7755,16,23,-10.8717
2019,13,2019_13_LA_ARI,LA,ARI,0,75,16.5508,45,22.2218,30,-5.6709,37,48,20.6865
2019,13,2019_13_MIN_SEA,MIN,SEA,0,52,-0.8732,38,1.1533,14,-2.0265,22,49,-6.7154
2019,13,2019_13_MIN_SEA,SEA,MIN,1,75,7.4374,33,-1.963,42,9.4004,40,72,8.5983
2019,13,2019_13_NE_HOU,HOU,NE,1,49,7.6704,29,12.5659,20,-4.8955,20,41,6.2958
2019,13,2019_13_NE_HOU,NE,HOU,0,80,4.2932,51,2.359,29,1.9343,32,48,-12.9525
2019,13,2019_13_NO_ATL,ATL,NO,1,85,-22.0383,59,-15.7993,26,-6.239,35,65,-20.1724
2019,13,2019_13_NO_ATL,NO,ATL,0,48,-0.3906,31,-1.2427,17,0.8521,21,42,1.6206
2019,13,2019_13_NYJ_CIN,CIN,NYJ,1,59,-1.4807,38,1.9381,21,-3.4188,24,42,7.1328
2019,13,2019_13_NYJ_CIN,NYJ,CIN,0,69,-10.7643,52,-9.571,17,-1.1934,25,42,-4.8142
2019,13,2019_13_OAK_KC,KC,LV,1,58,2.1126,30,4.8205,28,-2.7079,27,30,0.1718
2019,13,2019_13_OAK_KC,LV,KC,0,57,-4.908,32,-4.7189,25,-0.189,31,30,-10.5874
2019,13,2019_13_PHI_MIA,MIA,PHI,1,64,12.2785,45,15.9187,19,-3.6402,32,61,13.4013
2019,13,2019_13_PHI_MIA,PHI,MIA,0,67,8.7981,48,9.6457,19,-0.8476,30,67,8.7981
2019,13,2019_13_SF_BAL,BAL,SF,1,62,-0.3968,24,-1.7514,38,1.3547,30,62,-0.3968
2019,13,2019_13_SF_BAL,SF,BAL,0,52,4.9502,23,2.095,29,2.8552,22,52,4.9502
2019,13,2019_13_TB_JAX,JAX,TB,1,64,-30.4435,47,-27.0275,17,-3.416,20,32,-20.1124
2019,13,2019_13_TB_JAX,TB,JAX,0,66,-3.2603,37,-0.6322,29,-2.6281,26,27,9.9863
2019,13,2019_13_TEN_IND,IND,TEN,1,66,-5.1058,43,-3.0355,23,-2.0704,29,59,-4.0018
2019,13,2019_13_TEN_IND,TEN,IND,0,55,-4.8931,28,-5.286,27,0.3929,24,53,-4.4714
2019,13,2019_13_WAS_CAR,CAR,WAS,1,73,-7.5906,53,-4.9279,20,-2.6627,29,61,-13.6864
2019,13,2019_13_WAS_CAR,WAS,CAR,0,60,5.1799,31,-7.4548,29,12.6348,27,57,3.9357
2019,14,2019_14_BAL_BUF,BAL,BUF,0,57,-0.4552,26,0.8848,31,-1.3401,22,57,-0.4552
2019,14,2019_14_BAL_BUF,BUF,BAL,1,69,-21.9152,46,-21.1655,23,-0.7497,21,65,-27.2783
2019,14,2019_14_CAR_ATL,ATL,CAR,1,66,10.6334,35,6.0216,31,4.6118,27,47,13.6469
2019,14,2019_14_CAR_ATL,CAR,ATL,0,68,-3.2036,46,-7.0631,22,3.8595,39,41,-4.2532
2019,14,2019_14_CIN_CLE,CIN,CLE,0,70,-0.7921,39,-3.6648,31,2.8728,35,67,-2.6438
2019,14,2019_14_CIN_CLE,CLE,CIN,1,51,2.7408,25,-2.0526,26,4.7934,20,44,2.3025
2019,14,2019_14_DAL_CHI,CHI,DAL,1,66,3.0142,33,6.3253,33,-3.311,33,48,17.1874
2019,14,2019_14_DAL_CHI,DAL,CHI,0,72,5.7751,51,3.321,21,2.4541,31,39,-0.7162
2019,14,2019_14_DEN_HOU,DEN,HOU,0,54,13.7158,28,18.0622,26,-4.3464,22,23,15.0791
2019,14,2019_14_DEN_HOU,HOU,DEN,1,74,-4.3921,52,-13.9955,22,9.6033,31,33,-15.5426
2019,14,2019_14_DET_MIN,DET,MIN,0,67,-15.1513,45,-9.5118,22,-5.6394,24,38,-18.308
2019,14,2019_14_DET_MIN,MIN,DET,1,69,-3.5737,31,5.6613,38,-9.235,29,45,4.6284
2019,14,2019_14_IND_TB,IND,TB,0,60,-0.0302,38,0.0174,22,-0.0476,19,60,-0.0302
2019,14,2019_14_IND_TB,TB,IND,1,75,2.4009,50,7.9273,25,-5.5264,39,75,2.4009
2019,14,2019_14_KC_NE,KC,NE,0,67,0.5987,41,1.863,26,-1.2643,25,66,1.1182
2019,14,2019_14_KC_NE,NE,KC,1,63,-17.2964,40,-17.5515,23,0.2551,22,63,-17.2964
2019,14,2019_14_LAC_JAX,JAX,LAC,1,63,-10.0851,40,-11.0315,23,0.9463,23,30,-2.441
2019,14,2019_14_LAC_JAX,LAC,JAX,0,56,36.487,28,27.672,28,8.815,33,31,26.241
2019,14,2019_14_MIA_NYJ,MIA,NYJ,0,65,-2.3141,39,-0.1468,26,-2.1673,28,65,-2.3141
2019,14,2019_14_MIA_NYJ,NYJ,MIA,1,67,-1.39,36,7.1505,31,-8.5405,27,67,-1.39
2019,14,2019_14_NYG_PHI,NYG,PHI,0,51,-5.2768,32,-1.831,19,-3.4458,18,51,-5.2768
2019,14,2019_14_NYG_PHI,PHI,NYG,1,85,-0.4418,53,4.1409,32,-4.5828,39,85,-0.4418
2019,14,2019_14_PIT_ARI,ARI,PIT,1,57,-8.9155,35,-6.1941,22,-2.7214,23,56,-7.7853
2019,14,2019_14_PIT_ARI,PIT,ARI,0,56,-3.6927,22,6.4242,34,-10.1169,25,56,-3.6927
2019,14,2019_14_SEA_LA,LA,SEA,1,66,7.3461,32,6.4839,34,0.8622,34,54,8.5755
2019,14,2019_14_SEA_LA,SEA,LA,0,62,-7.5356,41,-6.8521,21,-0.6835,28,41,-9.8038
2019,14,2019_14_SF_NO,NO,SF,1,70,8.4601,42,14.8403,28,-6.3802,35,70,8.4601
2019,14,2019_14_SF_NO,SF,NO,0,62,21.8492,39,19.3975,23,2.4517,30,62,21.8492
2019,14,2019_14_TEN_OAK,LV,TEN,1,60,-4.0844,36,-2.9295,24,-1.1549,27,45,-1.6136
2019,14,2019_14_TEN_OAK,TEN,LV,0,58,26.4208,27,20.8976,31,5.5232,33,49,28.425
2019,14,2019_14_WAS_GB,GB,WAS,1,57,3.8597,32,-4.4394,25,8.2992,23,49,2.219
2019,14,2019_14_WAS_GB,WAS,GB,0,59,-3.3362,30,-1.2483,29,-2.0879,23,51,-8.4435
2019,15,2019_15_ATL_SF,ATL,SF,0,61,4.6217,41,6.3931,20,-1.7715,29,61,4.6217
2019,15,2019_15_ATL_SF,SF,ATL,1,62,-3.5766,35,1.9091,27,-5.4857,27,62,-3.5766
2019,15,2019_15_BUF_PIT,BUF,PIT,0,63,-9.6945,26,-2.1775,37,-7.5171,23,60,-8.6736
2019,15,2019_15_BUF_PIT,PIT,BUF,1,56,-22.4537,42,-15.7774,14,-6.6763,21,56,-22.4537
2019,15,2019_15_CHI_GB,CHI,GB,0,82,-9.713,55,-6.021,27,-3.692,34,55,-19.5814
2019,15,2019_15_CHI_GB,GB,CHI,1,58,-5.7988,34,-4.5781,24,-1.2207,19,43,3.5363
2019,15,2019_15_CLE_ARI,ARI,CLE,1,59,16.8651,25,8.266,34,8.5991,34,47,14.2478
2019,15,2019_15_CLE_ARI,CLE,ARI,0,66,6.8699,43,-1.111,23,7.9809,34,47,4.2372
2019,15,2019_15_DEN_KC,DEN,KC,0,57,-14.9318,42,-11.6844,15,-3.2474,17,25,-3.2396
2019,15,2019_15_DEN_KC,KC,DEN,1,63,8.3535,39,10.1558,24,-1.8023,31,43,11.6231
2019,15,2019_15_HOU_TEN,HOU,TEN,0,63,7.8281,28,4.8431,35,2.985,28,59,10.7109
2019,15,2019_15_HOU_TEN,TEN,HOU,1,65,6.3189,38,1.0467,27,5.2722,29,58,0.2997
2019,15,2019_15_IND_NO,IND,NO,0,52,-11.0614,35,-9.2985,17,-1.7629,17,25,-6.6661
2019,15,2019_15_IND_NO,NO,IND,1,60,15.3924,30,21.4534,30,-6.0609,33,30,10.3275
2019,15,2019_15_JAX_OAK,JAX,LV,0,53,0.5816,31,5.1977,22,-4.6162,20,53,0.5816
2019,15,2019_15_JAX_OAK,LV,JAX,1,72,2.9689,40,4.5409,32,-1.572,33,72,2.9689
2019,15,2019_15_LA_DAL,DAL,LA,1,67,20.892,23,7.5467,44,13.3453,36,38,17.2054
2019,15,2019_15_LA_DAL,LA,DAL,0,69,-6.5015,55,-4.1841,14,-2.3174,32,26,-6.6147
2019,15,2019_15_MIA_NYG,MIA,NYG,0,69,-4.7995,44,0.8965,25,-5.696,28,50,-5.1579
2019,15,2019_15_MIA_NYG,NYG,MIA,1,63,4.01,30,1.7793,33,2.2307,31,49,2.3415
2019,15,2019_15_MIN_LAC,LAC,MIN,1,61,-27.7103,42,-17.3957,19,-10.3146,28,49,-19.014
2019,15,2019_15_MIN_LAC,MIN,LAC,0,59,5.5635,25,6.1978,34,-0.6343,24,41,-3.6379
2019,15,2019_15_NE_CIN,CIN,NE,1,62,-14.6459,31,-12.4726,31,-2.1733,26,44,-9.16
2019,15,2019_15_NE_CIN,NE,CIN,0,61,2.5178,31,-2.4328,30,4.9507,25,42,3.0324
2019,15,2019_15_NYJ_BAL,BAL,NYJ,1,59,24.4228,25,16.2547,34,8.1681,30,33,12.0147
2019,15,2019_15_NYJ_BAL,NYJ,BAL,0,58,-8.9364,34,-6.9406,24,-1.9958,25,42,-7.3059
2019,15,2019_15_PHI_WAS,PHI,WAS,0,73,15.5151,45,8.3435,28,7.1716,39,73,15.5151
2019,15,2019_15_PHI_WAS,WAS,PHI,1,51,0.6905,29,2.3106,22,-1.6202,23,51,0.6905
2019,15,2019_15_SEA_CAR,CAR,SEA,1,71,1.0118,42,-3.9304,29,4.9422,38,60,-7.1004
2019,15,2019_15_SEA_CAR,SEA,CAR,0,61,16.7731,29,15.3284,32,1.4447,29,45,12.9005
2019,15,2019_15_TB_DET,DET,TB,1,62,-22.9596,45,-22.4013,17,-0.5583,22,54,-14.2634
2019,15,2019_15_TB_DET,TB,DET,0,69,17.6287,44,25.1975,25,-7.5688,30,63,13.9456
2019,16,2019_16_ARI_SEA,ARI,SEA,0,67,10.205,29,0.134,38,10.071,30,57,9.179
2019,16,2019_16_ARI_SEA,SEA,ARI,1,56,-13.8317,36,-9.7249,20,-4.1068,20,50,-9.6662
2019,16,2019_16_BAL_CLE,BAL,CLE,0,69,19.0313,31,11.638,38,7.3934,38,56,15.7929
2019,16,2019_16_BAL_CLE,CLE,BAL,1,53,-7.2144,35,-0.428,18,-6.7863,20,47,-8.8883
2019,16,2019_16_BUF_NE,BUF,NE,0,53,0.7742,30,2.7944,23,-2.0202,20,53,0.7742
2019,16,2019_16_BUF_NE,NE,BUF,1,67,6.7462,34,6.0868,33,0.6594,36,67,6.7462
2019,16,2019_16_CAR_IND,CAR,IND,0,71,-13.4466,50,-9.5539,21,-3.8927,26,41,-6.7168
2019,16,2019_16_CAR_IND,IND,CAR,1,59,6.289,30,-7.468,29,13.757,29,24,7.1448
2019,16,2019_16_CIN_MIA,CIN,MIA,0,87,4.855,61,12.6345,26,-7.7794,33,47,-12.8825
2019,16,2019_16_CIN_MIA,MIA,CIN,1,84,15.0761,54,18.0736,30,-2.9975,36,58,11.2172
2019,16,2019_16_DAL_PHI,DAL,PHI,0,62,-9.84,46,-4.595,16,-5.2449,28,61,-13.6734
2019,16,2019_16_DAL_PHI,PHI,DAL,1,70,3.4124,41,8.3129,29,-4.9004,33,64,3.1121
2019,16,2019_16_DET_DEN,DEN,DET,1,65,10.1598,34,7.3425,31,2.8174,29,59,10.9615
2019,16,2019_16_DET_DEN,DET,DEN,0,49,-4.4727,28,-5.2028,21,0.7301,19,43,-0.6179
2019,16,2019_16_GB_MIN,GB,MIN,0,73,-11.723,44,-16.7669,29,5.0439,36,70,-9.9806
2019,16,2019_16_GB_MIN,MIN,GB,1,53,-29.0258,37,-24.7054,16,-4.3203,14,42,-22.5816
2019,16,2019_16_HOU_TB,HOU,TB,0,62,-15.1638,37,-7.3869,25,-7.777,20,59,-12.8128
2019,16,2019_16_HOU_TB,TB,HOU,1,72,-14.7362,51,-5.35,21,-9.3862,29,72,-14.7362
2019,16,2019_16_JAX_ATL,ATL,JAX,1,70,12.8975,46,10.3044,24,2.5931,36,57,16.0099
2019,16,2019_16_JAX_ATL,JAX,ATL,0,59,-2.2029,36,-2.6796,23,0.4767,22,48,-11.4601
2019,16,2019_16_KC_CHI,CHI,KC,1,58,-14.4045,36,-13.8787,22,-0.5258,19,41,-7.582
2019,16,2019_16_KC_CHI,KC,CHI,0,62,12.0074,34,13.7316,28,-1.7242,28,39,7.4807
2019,16,2019_16_LA_SF,LA,SF,0,70,3.351,46,3.813,24,-0.462,31,70,3.351
2019,16,2019_16_LA_SF,SF,LA,1,54,-3.6981,33,-7.0112,21,3.3131,22,54,-3.6981
2019,16,2019_16_NO_TEN,NO,TEN,0,63,10.402,43,7.8743,20,2.5277,28,63,10.402
2019,16,2019_16_NO_TEN,TEN,NO,1,58,2.811,32,0.5455,26,2.2655,26,53,4.0496
2019,16,2019_16_NYG_WAS,NYG,WAS,0,69,31.6496,43,25.3746,26,6.275,36,67,33.5161
2019,16,2019_16_NYG_WAS,WAS,NYG,1,67,10.0116,41,14.1422,26,-4.1306,29,67,10.0116
2019,16,2019_16_OAK_LAC,LAC,LV,1,55,1.4036,40,4.6298,15,-3.2262,24,50,-1.9592
2019,16,2019_16_OAK_LAC,LV,LAC,0,62,9.7044,33,14.5176,29,-4.8132,28,55,14.3755
2019,16,2019_16_PIT_NYJ,NYJ,PIT,1,59,-12.1552,28,-5.2456,31,-6.9096,19,56,-10.3635
2019,16,2019_16_PIT_NYJ,PIT,NYJ,0,66,-11.6305,41,-4.4954,25,-7.1351,19,66,-11.6305
2019,17,2019_17_ARI_LA,ARI,LA,0,60,-1.4062,43,7.4179,17,-8.8241,27,55,-3.7341
2019,17,2019_17_ARI_LA,LA,ARI,1,78,7.455,46,14.8377,32,-7.3826,34,75,8.7829
2019,17,2019_17_ATL_TB,ATL,TB,0,86,-14.9367,57,-6.2568,29,-8.6799,36,86,-14.9367
2019,17,2019_17_ATL_TB,TB,ATL,1,47,-9.4496,25,-6.6493,22,-2.8003,19,47,-9.4496
2019,17,2019_17_CHI_MIN,CHI,MIN,0,75,-2.2451,41,-1.7912,34,-0.4539,35,75,-2.2451
2019,17,2019_17_CHI_MIN,MIN,CHI,1,47,-6.436,21,-4.0609,26,-2.3751,18,47,-6.436
2019,17,2019_17_CLE_CIN,CIN,CLE,1,65,9.3219,29,6.0864,36,3.2354,29,63,10.328
2019,17,2019_17_CLE_CIN,CLE,CIN,0,53,1.2459,33,2.1773,20,-0.9314,21,46,-1.7612
2019,17,2019_17_GB_DET,DET,GB,1,56,-8.1127,31,-13.5724,25,5.4597,22,56,-8.1127
2019,17,2019_17_GB_DET,GB,DET,0,85,5.7917,56,7.5782,29,-1.7865,34,85,5.7917
2019,17,2019_17_IND_JAX,IND,JAX,0,55,-7.7044,28,-6.353,27,-1.3514,24,51,-2.7055
2019,17,2019_17_IND_JAX,JAX,IND,1,64,9.1864,43,10.1255,21,-0.9391,34,55,5.291
2019,17,2019_17_LAC_KC,KC,LAC,1,46,9.4155,25,-2.1406,21,11.5561,20,46,9.4155
2019,17,2019_17_LAC_KC,LAC,KC,0,74,9.5634,49,8.9804,25,0.583,35,67,12.2518
2019,17,2019_17_MIA_NE,MIA,NE,0,68,9.5008,46,10.1985,22,-0.6977,33,68,9.5008
